multiplier_dissatisfied,multiplier_neutral,multiplier_satisfied,macro_f1,accuracy,balanced_accuracy,ordinal_mae,recall_dissatisfied,recall_neutral,recall_satisfied,outer_fold,base_variant
2.5,1.0,1.0,0.3628852016644008,0.6680080482897385,0.3961716003713572,0.3925370404243644,0.1937984496124031,0.0,0.9947163515016685,4,calibrated_sigmoid_extra_trees
2.5,1.2,1.0,0.3628852016644008,0.6680080482897385,0.3961716003713572,0.3925370404243644,0.1937984496124031,0.0,0.9947163515016685,4,calibrated_sigmoid_extra_trees
2.5,1.5,1.0,0.3626835082685777,0.6451435888055607,0.3864315677704939,0.41540149990854214,0.1937984496124031,0.009433962264150943,0.9560622914349277,4,calibrated_sigmoid_extra_trees
2.5,2.0,1.0,0.3548846700235589,0.4838119626852021,0.3304676724530143,0.5672215108834827,0.18604651162790697,0.15296495956873316,0.6523915461624027,4,calibrated_sigmoid_extra_trees
2.0,1.5,1.0,0.3348647023318523,0.6422169379915859,0.3643273278430523,0.4214377172123651,0.12403100775193798,0.010107816711590296,0.9588431590656284,4,calibrated_sigmoid_extra_trees
2.0,1.0,1.0,0.3346122444318837,0.6648984817998902,0.37384274229476916,0.3987561734040607,0.12403100775193798,0.0,0.9974972191323693,4,calibrated_sigmoid_extra_trees
2.0,1.2,1.0,0.3346122444318837,0.6648984817998902,0.37384274229476916,0.3987561734040607,0.12403100775193798,0.0,0.9974972191323693,4,calibrated_sigmoid_extra_trees
2.0,2.0,1.0,0.31947767346492967,0.47997073349186026,0.30394778226421404,0.5714285714285714,0.10077519379844961,0.15700808625336926,0.6540600667408232,4,calibrated_sigmoid_extra_trees
1.5,1.0,1.0,0.27981690522652736,0.6592280958478142,0.34099257573013947,0.4100969453082129,0.023255813953488372,0.0,0.9997219132369299,4,calibrated_sigmoid_extra_trees
1.5,1.2,1.0,0.27981690522652736,0.6592280958478142,0.34099257573013947,0.4100969453082129,0.023255813953488372,0.0,0.9997219132369299,4,calibrated_sigmoid_extra_trees
1.5,1.5,1.0,0.2772976576362042,0.6363636363636364,0.3299791265421254,0.43259557344064387,0.01808785529715762,0.01078167115902965,0.9610678531701891,4,calibrated_sigmoid_extra_trees
1.5,2.0,1.0,0.2681362830650566,0.4744832632156576,0.27492444751468353,0.5798426925187489,0.0103359173126615,0.16037735849056603,0.6540600667408232,4,calibrated_sigmoid_extra_trees
1.2,1.5,1.0,0.2670744554587882,0.6354490579842692,0.32490386347348477,0.4344247301993781,0.002583979328165375,0.01078167115902965,0.9613459399332592,4,calibrated_sigmoid_extra_trees
1.2,1.0,1.0,0.26626614213956395,0.6579476861167002,0.33419465977605517,0.4126577647704408,0.002583979328165375,0.0,1.0,4,calibrated_sigmoid_extra_trees
1.2,1.2,1.0,0.26626614213956395,0.6579476861167002,0.33419465977605517,0.4126577647704408,0.002583979328165375,0.0,1.0,4,calibrated_sigmoid_extra_trees
1.0,1.5,1.0,0.2653271696181008,0.6352661423083958,0.32404253703076297,0.43479056155112494,0.0,0.01078167115902965,0.9613459399332592,4,calibrated_sigmoid_extra_trees
1.0,1.0,1.0,0.2645187391959984,0.6577647704408268,0.3333333333333333,0.4130235961221877,0.0,0.0,1.0,4,calibrated_sigmoid_extra_trees
1.0,1.2,1.0,0.2645187391959984,0.6577647704408268,0.3333333333333333,0.4130235961221877,0.0,0.0,1.0,4,calibrated_sigmoid_extra_trees
1.0,2.0,1.0,0.26121569974077236,0.4737516005121639,0.2714791417437964,0.5809401865739894,0.0,0.16037735849056603,0.6540600667408232,4,calibrated_sigmoid_extra_trees
1.2,2.0,1.0,0.26121569974077236,0.4737516005121639,0.2714791417437964,0.5809401865739894,0.0,0.16037735849056603,0.6540600667408232,4,calibrated_sigmoid_extra_trees
2.5,1.0,1.0,0.3717356151929656,0.6695318215069496,0.40143783279627226,0.38953913679590346,0.20876288659793815,0.0,0.9955506117908788,5,calibrated_sigmoid_extra_trees
2.5,1.2,1.0,0.37140252169799365,0.6664228237015362,0.3999939303669983,0.39264813460131676,0.20876288659793815,0.0006738544474393531,0.9905450500556173,5,calibrated_sigmoid_extra_trees
2.5,1.5,1.0,0.36083767482176654,0.6062545720555962,0.37097335462021935,0.45171909290416973,0.20618556701030927,0.012129380053908356,0.8946051167964405,5,calibrated_sigmoid_extra_trees
2.5,2.0,1.0,0.3425827158982287,0.43306510607168985,0.31333804994612496,0.6135698610095098,0.18556701030927836,0.19743935309973046,0.557007786429366,5,calibrated_sigmoid_extra_trees
2.0,1.0,1.0,0.3326809015421115,0.6645940014630578,0.3721106689754557,0.39941477688368693,0.11855670103092783,0.0,0.9977753058954394,5,calibrated_sigmoid_extra_trees
2.0,1.2,1.0,0.3323503889357138,0.6614850036576445,0.37066676654618175,0.4025237746891002,0.11855670103092783,0.0006738544474393531,0.9927697441601779,5,calibrated_sigmoid_extra_trees
2.0,1.5,1.0,0.32298632173180214,0.6014996342355523,0.34250529732861246,0.46104608632040966,0.11855670103092783,0.012129380053908356,0.8968298109010011,5,calibrated_sigmoid_extra_trees
2.0,2.0,1.0,0.29996922140639076,0.4281272860277981,0.2830057544880949,0.6196049743964887,0.09020618556701031,0.20013477088948786,0.5586763070077865,5,calibrated_sigmoid_extra_trees
1.5,1.0,1.0,0.28120404438812396,0.6589246525237746,0.34164631186235944,0.4107534747622531,0.02577319587628866,0.0,0.9991657397107898,5,calibrated_sigmoid_extra_trees
1.5,1.2,1.0,0.2808755716417017,0.6558156547183613,0.3402024094330855,0.4138624725676664,0.02577319587628866,0.0006738544474393531,0.9941601779755284,5,calibrated_sigmoid_extra_trees
1.5,1.5,1.0,0.2715798883034927,0.5958302852962692,0.31204094021551615,0.472201901975128,0.02577319587628866,0.012129380053908356,0.8982202447163515,5,calibrated_sigmoid_extra_trees
1.2,1.0,1.0,0.26633189024434206,0.6578273591806877,0.33419243986254293,0.4129480614484272,0.002577319587628866,0.0,1.0,5,calibrated_sigmoid_extra_trees
1.2,1.2,1.0,0.26600421695583665,0.6547183613752743,0.33274853743326893,0.4160570592538405,0.002577319587628866,0.0006738544474393531,0.9949944382647385,5,calibrated_sigmoid_extra_trees
1.0,1.0,1.0,0.2645187391959984,0.6576444769568398,0.3333333333333333,0.4133138258961229,0.0,0.0,1.0,5,calibrated_sigmoid_extra_trees
