experiment,variant,cv_splits,model,rows,predictors,note,macro_f1_mean,macro_f1_std,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,ordinal_mae_mean,ordinal_mae_std,fit_seconds_mean,fit_seconds_std,predict_seconds_mean,predict_seconds_std,total_seconds_mean,total_seconds_std,train_rows_after_sampling_mean,train_rows_after_sampling_std
soft_vote_extra_trees_random_forest,soft_vote_et_0.80_rf_0.20,5,Extra Trees + Random Forest,6834,20,Fold-internal probability soft vote with ET weight 0.80 and RF weight 0.20.,0.5938418503262578,0.02388585054646913,0.7244650895774805,0.005267816832389365,0.5949701922737677,0.03119295213539948,0.3132857643191694,0.007658708589658553,6.056228720000945,0.8612176404153689,0.1336033999803476,0.020157971188157174,6.1898321199812925,0.8811488871736195,5467.2,0.4472135955000088
soft_vote_extra_trees_random_forest,soft_vote_et_0.90_rf_0.10,5,Extra Trees + Random Forest,6834,20,Fold-internal probability soft vote with ET weight 0.90 and RF weight 0.10.,0.5933445949278459,0.02242618366089936,0.7238798664611673,0.004838248105326588,0.5941458761473338,0.029760377755025026,0.3132857643191694,0.007831442388556036,6.056228720000945,0.8612176404153689,0.1336033999803476,0.020157971188157174,6.1898321199812925,0.8811488871736195,5467.2,0.4472135955000088
soft_vote_extra_trees_random_forest,soft_vote_et_0.86_rf_0.14,5,Extra Trees + Random Forest,6834,20,Fold-internal probability soft vote with ET weight 0.86 and RF weight 0.14.,0.593337940205861,0.02220571179367028,0.724465196682736,0.005079410317581429,0.5940404493730564,0.029618719449577505,0.31313935143483557,0.008477187095609398,6.056228720000945,0.8612176404153689,0.1336033999803476,0.020157971188157174,6.1898321199812925,0.8811488871736195,5467.2,0.4472135955000088
soft_vote_extra_trees_random_forest,soft_vote_et_0.95_rf_0.05,5,Extra Trees + Random Forest,6834,20,Fold-internal probability soft vote with ET weight 0.95 and RF weight 0.05.,0.5928178934603089,0.022752626571382308,0.7235870406924997,0.005869330135934241,0.5937010486013096,0.029869234162144657,0.31357859008783706,0.008607584450122326,6.056228720000945,0.8612176404153689,0.1336033999803476,0.020157971188157174,6.1898321199812925,0.8811488871736195,5467.2,0.4472135955000088
