experiment,variant,fold,cv_splits,model,rows,train_rows_after_sampling,predictors,fit_seconds,predict_seconds,total_seconds,note,class_weight,macro_f1,accuracy,balanced_accuracy,ordinal_mae,recall_dissatisfied,recall_neutral,recall_satisfied
class_weight_search,class_weight_stronger_dissatisfied,1,5,Extra Trees,6834,5467,20,9.677785300009418,0.1813137999852188,9.859099099994637,Stronger dissatisfied weight only.,"{'dissatisfied': 4, 'neutral': 1, 'satisfied': 1}",0.5869321921068574,0.7307973664959766,0.5836242476181944,0.3145574250182882,0.4845360824742268,0.353099730458221,0.9132369299221357
class_weight_search,class_weight_stronger_dissatisfied,2,5,Extra Trees,6834,5467,20,8.744999999995343,0.15535539999837056,8.900355399993714,Stronger dissatisfied weight only.,"{'dissatisfied': 4, 'neutral': 1, 'satisfied': 1}",0.5707574566009527,0.7300658376005852,0.5624221468595872,0.3108997805413314,0.4020618556701031,0.3719676549865229,0.9132369299221357
class_weight_search,class_weight_stronger_dissatisfied,3,5,Extra Trees,6834,5467,20,9.047406800003955,0.196075199986808,9.243481999990763,Stronger dissatisfied weight only.,"{'dissatisfied': 4, 'neutral': 1, 'satisfied': 1}",0.5764172525604138,0.7329919531821507,0.5653878492912289,0.31163130943672274,0.41237113402061853,0.3638814016172507,0.9199110122358176
class_weight_search,class_weight_stronger_dissatisfied,4,5,Extra Trees,6834,5467,20,8.507583700004034,0.1997053999803029,8.707289099984337,Stronger dissatisfied weight only.,"{'dissatisfied': 4, 'neutral': 1, 'satisfied': 1}",0.5704278505777499,0.723482077542063,0.5553912739819663,0.32114118507681055,0.4020618556701031,0.353099730458221,0.9110122358175751
class_weight_search,class_weight_stronger_dissatisfied,5,5,Extra Trees,6834,5468,20,8.948223000013968,0.1844684999960009,9.132691500009969,Stronger dissatisfied weight only.,"{'dissatisfied': 4, 'neutral': 1, 'satisfied': 1}",0.543757787094055,0.7335285505124451,0.5254455946859193,0.2986822840409956,0.28125,0.3584905660377358,0.9365962180200222
class_weight_search,class_weight_stronger_neutral,1,5,Extra Trees,6834,5467,20,8.35424439999042,0.2106971000030171,8.564941499993438,Stronger neutral weight only.,"{'dissatisfied': 1, 'neutral': 2.5, 'satisfied': 1}",0.5663453975946263,0.7359180687637161,0.5454363649362567,0.2940746159473299,0.17525773195876287,0.6145552560646901,0.8464961067853171
class_weight_search,class_weight_stronger_neutral,2,5,Extra Trees,6834,5467,20,8.268679100001464,0.16015650000190362,8.428835600003367,Stronger neutral weight only.,"{'dissatisfied': 1, 'neutral': 2.5, 'satisfied': 1}",0.5427679417337465,0.7366495976591075,0.5293230502560976,0.2904169714703731,0.13402061855670103,0.5929919137466307,0.8609566184649611
class_weight_search,class_weight_stronger_neutral,3,5,Extra Trees,6834,5467,20,8.85997029999271,0.1598361000069417,9.019806399999652,Stronger neutral weight only.,"{'dissatisfied': 1, 'neutral': 2.5, 'satisfied': 1}",0.5551714271967013,0.7322604242867593,0.5357675972039464,0.2991953182150695,0.16494845360824742,0.5902964959568733,0.8520578420467185
class_weight_search,class_weight_stronger_neutral,4,5,Extra Trees,6834,5467,20,8.130712300015148,0.2122601000010036,8.342972400016151,Stronger neutral weight only.,"{'dissatisfied': 1, 'neutral': 2.5, 'satisfied': 1}",0.5351616172958334,0.7168983174835406,0.519211429076699,0.31382589612289685,0.14432989690721648,0.5768194070080862,0.8364849833147943
class_weight_search,class_weight_stronger_neutral,5,5,Extra Trees,6834,5468,20,9.432053199998336,0.16861229998175986,9.600665499980096,Stronger neutral weight only.,"{'dissatisfied': 1, 'neutral': 2.5, 'satisfied': 1}",0.5523638899644648,0.7254758418740849,0.5292722650970547,0.2964860907759883,0.19791666666666666,0.5256064690026954,0.864293659621802
class_weight_search,class_weight_stronger_dissatisfied_neutral,1,5,Extra Trees,6834,5467,20,8.217905900004553,0.15435319999232888,8.372259099996882,Stronger dissatisfied and neutral weights.,"{'dissatisfied': 4, 'neutral': 2.5, 'satisfied': 1}",0.6302547534236468,0.737381126554499,0.6164867408398281,0.2948061448427213,0.4329896907216495,0.5822102425876011,0.8342602892102335
class_weight_search,class_weight_stronger_dissatisfied_neutral,2,5,Extra Trees,6834,5467,20,11.136292100010905,0.24481549998745322,11.381107599998359,Stronger dissatisfied and neutral weights.,"{'dissatisfied': 4, 'neutral': 2.5, 'satisfied': 1}",0.5813765416175055,0.7271397220190198,0.569231160277989,0.3057790782735918,0.30927835051546393,0.555256064690027,0.8431590656284761
class_weight_search,class_weight_stronger_dissatisfied_neutral,3,5,Extra Trees,6834,5467,20,9.186920899985125,0.17976420000195503,9.36668509998708,Stronger dissatisfied and neutral weights.,"{'dissatisfied': 4, 'neutral': 2.5, 'satisfied': 1}",0.6190807538787695,0.7381126554498902,0.6025846848518476,0.2955376737381127,0.38144329896907214,0.5876010781671159,0.8387096774193549
class_weight_search,class_weight_stronger_dissatisfied_neutral,4,5,Extra Trees,6834,5467,20,8.853916199994273,0.21596299999509938,9.069879199989373,Stronger dissatisfied and neutral weights.,"{'dissatisfied': 4, 'neutral': 2.5, 'satisfied': 1}",0.5853890070031058,0.7117776152158011,0.5746621887591159,0.3284564740307242,0.36082474226804123,0.5444743935309974,0.8186874304783093
class_weight_search,class_weight_stronger_dissatisfied_neutral,5,5,Extra Trees,6834,5468,20,8.780121599993436,0.20079810000606813,8.980919699999504,Stronger dissatisfied and neutral weights.,"{'dissatisfied': 4, 'neutral': 2.5, 'satisfied': 1}",0.5577799829132718,0.718887262079063,0.5398593525600472,0.30453879941434847,0.25,0.5175202156334232,0.8520578420467185
