experiment,variant,fold,cv_splits,model,rows,train_rows_after_sampling,predictors,fit_seconds,predict_seconds,total_seconds,note,macro_f1,accuracy,balanced_accuracy,ordinal_mae,class_weight,recall_dissatisfied,recall_neutral,recall_satisfied,base_class_weight_variant,multiplier_dissatisfied,multiplier_neutral,multiplier_satisfied
class_weight_search,class_weight_stronger_neutral,2,5,Extra Trees,6834,5467,20,4.677384000038728,0.0824502999894321,4.75983430002816,Stronger neutral weight only.,0.5392205556712037,0.731528895391368,0.5251445030632999,0.29334308705193857,"{'dissatisfied': 1, 'neutral': 2.5, 'satisfied': 1}",0.13402061855670103,0.5849056603773585,0.8565072302558399,,,,
class_weight_search,class_weight_stronger_neutral,3,5,Extra Trees,6834,5467,20,4.235511500039138,0.08193949999986216,4.317451000039,Stronger neutral weight only.,0.5418151871350033,0.7286027798098025,0.5261993271805121,0.3035844915874177,"{'dissatisfied': 1, 'neutral': 2.5, 'satisfied': 1}",0.14432989690721648,0.5822102425876011,0.8520578420467185,,,,
class_weight_search,class_weight_stronger_neutral,4,5,Extra Trees,6834,5467,20,3.949285700044129,0.08392819995060563,4.033213899994735,Stronger neutral weight only.,0.5360177159664258,0.7168983174835406,0.5207944998141761,0.3130943672275055,"{'dissatisfied': 1, 'neutral': 2.5, 'satisfied': 1}",0.14432989690721648,0.5849056603773585,0.8331479421579533,,,,
class_weight_search,class_weight_stronger_neutral,5,5,Extra Trees,6834,5468,20,4.304392100020777,0.07447290001437068,4.378865000035148,Stronger neutral weight only.,0.5525129377263016,0.7291361639824304,0.5301354979626959,0.2935578330893119,"{'dissatisfied': 1, 'neutral': 2.5, 'satisfied': 1}",0.1875,0.5363881401617251,0.8665183537263627,,,,
class_weight_search,class_weight_stronger_dissatisfied_neutral,1,5,Extra Trees,6834,5467,20,4.327071699954104,0.08432080002967268,4.411392499983776,Stronger dissatisfied and neutral weights.,0.6329413205279409,0.7388441843452817,0.6187108785699497,0.29334308705193857,"{'dissatisfied': 4, 'neutral': 2.5, 'satisfied': 1}",0.44329896907216493,0.5741239892183289,0.8387096774193549,,,,
class_weight_search,class_weight_stronger_dissatisfied_neutral,2,5,Extra Trees,6834,5467,20,4.421107199974358,0.07742570003028959,4.498532900004648,Stronger dissatisfied and neutral weights.,0.5808948081089501,0.7264081931236284,0.5678049974355776,0.30724213606437456,"{'dissatisfied': 4, 'neutral': 2.5, 'satisfied': 1}",0.30927835051546393,0.5498652291105122,0.8442714126807565,,,,
class_weight_search,class_weight_stronger_dissatisfied_neutral,3,5,Extra Trees,6834,5467,20,4.147322700009681,0.0834249000181444,4.230747600027826,Stronger dissatisfied and neutral weights.,0.6081307307591598,0.731528895391368,0.5925886659170242,0.3035844915874177,"{'dissatisfied': 4, 'neutral': 2.5, 'satisfied': 1}",0.36082474226804123,0.5849056603773585,0.8320355951056729,,,,
class_weight_search,class_weight_stronger_dissatisfied_neutral,4,5,Extra Trees,6834,5467,20,4.400878100015689,0.0796198999742046,4.480497999989893,Stronger dissatisfied and neutral weights.,0.6017735007499195,0.719824433065106,0.588038223624588,0.3174835405998537,"{'dissatisfied': 4, 'neutral': 2.5, 'satisfied': 1}",0.38144329896907214,0.5606469002695418,0.8220244716351501,,,,
class_weight_search,class_weight_stronger_dissatisfied_neutral,5,5,Extra Trees,6834,5468,20,4.143472000025213,0.07767939998302609,4.221151400008239,Stronger dissatisfied and neutral weights.,0.5545317866886493,0.718887262079063,0.5382762818225701,0.3052708638360176,"{'dissatisfied': 4, 'neutral': 2.5, 'satisfied': 1}",0.25,0.5094339622641509,0.8553948832035595,,,,
class_weight_threshold_tuning,best_class_weight_nested_threshold,1,5,Extra Trees,6834,5467,20,3.927105799957644,0.07763459999114275,4.004740399948787,Nested inner-fold probability multiplier tuning applied to class_weight_dissatisfied_3_neutral_2.,0.623784848655198,0.7264081931236284,0.6110255032873023,0.30504754937820044,,0.422680412371134,0.5983827493261455,0.8120133481646273,class_weight_dissatisfied_3_neutral_2,1.2,1.2,1.0
class_weight_threshold_tuning,best_class_weight_nested_threshold,2,5,Extra Trees,6834,5467,20,4.141872300009709,0.07458780001616105,4.21646010002587,Nested inner-fold probability multiplier tuning applied to class_weight_dissatisfied_3_neutral_2.,0.5939354563085875,0.7307973664959766,0.5846040230055061,0.29992684711046086,,0.32989690721649484,0.5929919137466307,0.8309232480533927,class_weight_dissatisfied_3_neutral_2,1.2,1.2,1.0
class_weight_threshold_tuning,best_class_weight_nested_threshold,3,5,Extra Trees,6834,5467,20,4.698708700016141,0.07873020000988618,4.777438900026027,Nested inner-fold probability multiplier tuning applied to class_weight_dissatisfied_3_neutral_2.,0.6072999052433928,0.7256766642282371,0.6029403626669083,0.31236283833211415,,0.4020618556701031,0.5902964959568733,0.8164627363737486,class_weight_dissatisfied_3_neutral_2,1.5,1.2,1.0
class_weight_threshold_tuning,best_class_weight_nested_threshold,4,5,Extra Trees,6834,5467,20,3.8859120999695733,0.11069770000176504,3.9966097999713384,Nested inner-fold probability multiplier tuning applied to class_weight_dissatisfied_3_neutral_2.,0.5833150227203286,0.7059253840526701,0.5733794983993881,0.33138258961228967,,0.35051546391752575,0.568733153638814,0.8008898776418243,class_weight_dissatisfied_3_neutral_2,1.2,1.2,1.0
class_weight_threshold_tuning,best_class_weight_nested_threshold,5,5,Extra Trees,6834,5468,20,4.092081399983726,0.07485289999749511,4.166934299981222,Nested inner-fold probability multiplier tuning applied to class_weight_dissatisfied_3_neutral_2.,0.5642434844061273,0.7203513909224012,0.5495069498371122,0.30161054172767204,,0.2604166666666667,0.5471698113207547,0.8409343715239155,class_weight_dissatisfied_3_neutral_2,1.2,1.2,1.0
complete_case_filter,complete_main_ieq_sensors,1,5,Extra Trees,5349,4279,20,3.199175700021442,0.06757140002446249,3.2667471000459045,"Rows with originally observed Temperature, RH, CO2, Lighting, and Sound.",0.6084201101928374,0.72803738317757,0.6092482441264967,0.30934579439252335,,,,,,,,
complete_case_filter,complete_main_ieq_sensors,2,5,Extra Trees,5349,4279,20,3.0326767999795265,0.06244950002292171,3.0951263000024483,"Rows with originally observed Temperature, RH, CO2, Lighting, and Sound.",0.5779874741568015,0.6897196261682244,0.592089092669854,0.3560747663551402,,,,,,,,
complete_case_filter,complete_main_ieq_sensors,3,5,Extra Trees,5349,4279,20,3.0546745999599807,0.06446490000234917,3.11913949996233,"Rows with originally observed Temperature, RH, CO2, Lighting, and Sound.",0.6105650189284819,0.7383177570093458,0.6050274042540003,0.297196261682243,,,,,,,,
complete_case_filter,complete_main_ieq_sensors,4,5,Extra Trees,5349,4279,20,2.982788899971638,0.0672406000085175,3.0500294999801554,"Rows with originally observed Temperature, RH, CO2, Lighting, and Sound.",0.6113770347648576,0.7214953271028037,0.6151346713481082,0.3102803738317757,,,,,,,,
complete_case_filter,complete_main_ieq_sensors,5,5,Extra Trees,5349,4280,20,3.0057533999788575,0.06065500003751367,3.066408400016371,"Rows with originally observed Temperature, RH, CO2, Lighting, and Sound.",0.6211114634278271,0.7268475210477081,0.6229433964728083,0.3058933582787652,,,,,,,,
complete_case_filter,complete_lighting_sound_ttrend,1,5,Extra Trees,2314,1851,20,1.4955222000135109,0.0336883999989368,1.5292106000124477,"Rows with originally observed Lighting, Sound, and Ttrend.",0.5842284359805301,0.714902807775378,0.5810910414561494,0.3347732181425486,,,,,,,,
complete_case_filter,complete_lighting_sound_ttrend,2,5,Extra Trees,2314,1851,20,1.747444499982521,0.04404649999924004,1.791490999981761,"Rows with originally observed Lighting, Sound, and Ttrend.",0.6164927553816443,0.7235421166306696,0.6161694363658486,0.31533477321814257,,,,,,,,
complete_case_filter,complete_lighting_sound_ttrend,3,5,Extra Trees,2314,1851,20,1.4779365999856964,0.03516989998752251,1.5131064999732189,"Rows with originally observed Lighting, Sound, and Ttrend.",0.6104551477976634,0.6889848812095032,0.6237466793346333,0.3390928725701944,,,,,,,,
complete_case_filter,complete_lighting_sound_ttrend,4,5,Extra Trees,2314,1851,20,1.5120978000340983,0.03467530000489205,1.5467731000389904,"Rows with originally observed Lighting, Sound, and Ttrend.",0.5825094357966353,0.6911447084233261,0.5810621227287894,0.3390928725701944,,,,,,,,
complete_case_filter,complete_lighting_sound_ttrend,5,5,Extra Trees,2314,1852,20,1.776075400004629,0.03657950001070276,1.8126549000153318,"Rows with originally observed Lighting, Sound, and Ttrend.",0.6134837853667866,0.6904761904761905,0.6139842842419945,0.33116883116883117,,,,,,,,
train_fold_class_balancing,random_oversample_to_50pct_majority,1,5,Extra Trees,6834,7192,20,5.395869200001471,0.07698519999394193,5.472854399995413,Randomly duplicates minority-class training records up to 50 percent of the majority-class count.,0.6162383370779808,0.7242136064374542,0.6330814327453703,0.32260424286759326,,,,,,,,
train_fold_class_balancing,random_oversample_to_50pct_majority,2,5,Extra Trees,6834,7192,20,4.881936700025108,0.07624760002363473,4.958184300048742,Randomly duplicates minority-class training records up to 50 percent of the majority-class count.,0.5938947355180818,0.723482077542063,0.6043911708363273,0.3145574250182882,,,,,,,,
train_fold_class_balancing,random_oversample_to_50pct_majority,3,5,Extra Trees,6834,7192,20,5.055344599997625,0.07755730004282668,5.132901900040451,Randomly duplicates minority-class training records up to 50 percent of the majority-class count.,0.59199515759681,0.7205559619604974,0.5994152051302586,0.32260424286759326,,,,,,,,
train_fold_class_balancing,random_oversample_to_50pct_majority,4,5,Extra Trees,6834,7192,20,5.146708899992518,0.07990670000435784,5.226615599996876,Randomly duplicates minority-class training records up to 50 percent of the majority-class count.,0.5893630217882122,0.7066569129480614,0.5963908670146707,0.3372348207754206,,,,,,,,
train_fold_class_balancing,random_oversample_to_50pct_majority,5,5,Extra Trees,6834,7192,20,5.133164600003511,0.07830079999985173,5.2114654000033624,Randomly duplicates minority-class training records up to 50 percent of the majority-class count.,0.5639720475205928,0.7079062957540263,0.5672933737895854,0.32723279648609077,,,,,,,,
train_fold_class_balancing,synthetic_interpolate_to_50pct_majority,1,5,Extra Trees,6834,7192,20,5.850464200018905,0.08577880001394078,5.936243000032846,Creates fold-internal synthetic minority-class training rows up to 50 percent of the majority-class count.,0.6330862785502086,0.7286027798098025,0.6526446089547497,0.31163130943672274,,,,,,,,
train_fold_class_balancing,synthetic_interpolate_to_50pct_majority,2,5,Extra Trees,6834,7192,20,5.464647300017532,0.08195789996534586,5.546605199982878,Creates fold-internal synthetic minority-class training rows up to 50 percent of the majority-class count.,0.589807107118317,0.723482077542063,0.5983603810130463,0.3174835405998537,,,,,,,,
train_fold_class_balancing,synthetic_interpolate_to_50pct_majority,3,5,Extra Trees,6834,7192,20,5.267225299961865,0.08027410000795498,5.34749939996982,Creates fold-internal synthetic minority-class training rows up to 50 percent of the majority-class count.,0.5971212107439029,0.7168983174835406,0.6185936072020569,0.3445501097293343,,,,,,,,
train_fold_class_balancing,synthetic_interpolate_to_50pct_majority,4,5,Extra Trees,6834,7192,20,5.473586599982809,0.08532130002276972,5.558907900005579,Creates fold-internal synthetic minority-class training rows up to 50 percent of the majority-class count.,0.5790104415465849,0.7022677395757132,0.5896179561154303,0.3445501097293343,,,,,,,,
train_fold_class_balancing,synthetic_interpolate_to_50pct_majority,5,5,Extra Trees,6834,7192,20,5.340564000012819,0.08254989999113604,5.423113900003955,Creates fold-internal synthetic minority-class training rows up to 50 percent of the majority-class count.,0.5768565354491281,0.7152269399707174,0.5844623372746863,0.3169838945827233,,,,,,,,
train_fold_class_balancing,synthetic_interpolate_to_majority,1,5,Extra Trees,6834,10788,20,8.812706600001547,0.08560049999505281,8.8983070999966,Creates fold-internal synthetic minority-class training rows up to the majority-class count.,0.604906565704742,0.719824433065106,0.6237957700273239,0.32991953182150696,,,,,,,,
train_fold_class_balancing,synthetic_interpolate_to_majority,2,5,Extra Trees,6834,10788,20,8.581474700011313,0.08976289996644482,8.671237599977758,Creates fold-internal synthetic minority-class training rows up to the majority-class count.,0.5947597954230078,0.7212874908558888,0.6046608991037725,0.3196781272860278,,,,,,,,
train_fold_class_balancing,synthetic_interpolate_to_majority,3,5,Extra Trees,6834,10788,20,8.49514780001482,0.09583339997334406,8.590981199988164,Creates fold-internal synthetic minority-class training rows up to the majority-class count.,0.5832103689401573,0.717629846378932,0.5950926290803381,0.3408924652523775,,,,,,,,
train_fold_class_balancing,synthetic_interpolate_to_majority,4,5,Extra Trees,6834,10788,20,8.426561800006311,0.08561780001036823,8.51217960001668,Creates fold-internal synthetic minority-class training rows up to the majority-class count.,0.5743641351115433,0.6978785662033651,0.5885743419128435,0.3547915142648135,,,,,,,,
train_fold_class_balancing,synthetic_interpolate_to_majority,5,5,Extra Trees,6834,10788,20,8.638126700010616,0.09441679995507002,8.732543499965686,Creates fold-internal synthetic minority-class training rows up to the majority-class count.,0.5770542881017994,0.7254758418740849,0.5786364966264802,0.3067349926793558,,,,,,,,
ten_fold_validation,main_all_school_extra_trees_10fold,1,10,Extra Trees,6834,6150,20,4.451901899999939,0.052473500021733344,4.504375400021672,Ten-fold sensitivity check for the tuned Extra Trees baseline.,0.5837773444602584,0.7134502923976608,0.5874617474617475,0.3347953216374269,,,,,,,,
ten_fold_validation,main_all_school_extra_trees_10fold,2,10,Extra Trees,6834,6150,20,4.401664100005291,0.0508393999771215,4.452503499982413,Ten-fold sensitivity check for the tuned Extra Trees baseline.,0.674810062939192,0.7587719298245614,0.6869604298175727,0.27485380116959063,,,,,,,,
ten_fold_validation,main_all_school_extra_trees_10fold,3,10,Extra Trees,6834,6150,20,4.447649799985811,0.050238900003023446,4.497888699988835,Ten-fold sensitivity check for the tuned Extra Trees baseline.,0.5923483543628602,0.7207602339181286,0.5993495536352679,0.31871345029239767,,,,,,,,
ten_fold_validation,main_all_school_extra_trees_10fold,4,10,Extra Trees,6834,6150,20,4.66614699998172,0.05676359997596592,4.722910599957686,Ten-fold sensitivity check for the tuned Extra Trees baseline.,0.6137848185679109,0.7412280701754386,0.620330534616249,0.29239766081871343,,,,,,,,
ten_fold_validation,main_all_school_extra_trees_10fold,5,10,Extra Trees,6834,6151,20,4.37059850001242,0.054246800020337105,4.424845300032757,Ten-fold sensitivity check for the tuned Extra Trees baseline.,0.5996925752752612,0.7203513909224012,0.5943659146969371,0.32210834553440704,,,,,,,,
ten_fold_validation,main_all_school_extra_trees_10fold,6,10,Extra Trees,6834,6151,20,4.35735389997717,0.050058300024829805,4.407412200002,Ten-fold sensitivity check for the tuned Extra Trees baseline.,0.5931173422216007,0.7247437774524158,0.6026025576550039,0.31332357247437775,,,,,,,,
ten_fold_validation,main_all_school_extra_trees_10fold,7,10,Extra Trees,6834,6151,20,4.431832499976736,0.05383280001115054,4.485665299987886,Ten-fold sensitivity check for the tuned Extra Trees baseline.,0.5927621397970321,0.7247437774524158,0.5892450168035698,0.31478770131771594,,,,,,,,
ten_fold_validation,main_all_school_extra_trees_10fold,8,10,Extra Trees,6834,6151,20,4.366135700023733,0.05253059999085963,4.418666300014593,Ten-fold sensitivity check for the tuned Extra Trees baseline.,0.6156936312219706,0.7232796486090776,0.6226620686351989,0.3235724743777452,,,,,,,,
ten_fold_validation,main_all_school_extra_trees_10fold,9,10,Extra Trees,6834,6151,20,4.3109205000218935,0.05133019998902455,4.362250700010918,Ten-fold sensitivity check for the tuned Extra Trees baseline.,0.5510485241539129,0.7086383601756955,0.5364220370237326,0.3162518301610542,,,,,,,,
ten_fold_validation,main_all_school_extra_trees_10fold,10,10,Extra Trees,6834,6151,20,4.4169546000193805,0.05194799997843802,4.4689025999978185,Ten-fold sensitivity check for the tuned Extra Trees baseline.,0.540374076220134,0.7086383601756955,0.5376826826826827,0.31771595900439237,,,,,,,,
ten_fold_validation,imputation_indicators_10fold,1,10,Extra Trees,6834,6150,31,5.056963599985465,0.04828240000642836,5.105245999991894,Ten-fold sensitivity check for Extra Trees with imputation indicators.,0.607140641588184,0.72953216374269,0.6186488529345673,0.3201754385964912,,,,,,,,
ten_fold_validation,imputation_indicators_10fold,2,10,Extra Trees,6834,6150,31,4.83057380001992,0.04950919997645542,4.880082999996375,Ten-fold sensitivity check for Extra Trees with imputation indicators.,0.6941351241351241,0.7733918128654971,0.7028563257134687,0.260233918128655,,,,,,,,
ten_fold_validation,imputation_indicators_10fold,3,10,Extra Trees,6834,6150,31,5.212750000006054,0.07033670000964776,5.283086700015701,Ten-fold sensitivity check for Extra Trees with imputation indicators.,0.6112950341505646,0.7251461988304093,0.6282462053890625,0.30994152046783624,,,,,,,,
ten_fold_validation,imputation_indicators_10fold,4,10,Extra Trees,6834,6150,31,6.756820399954449,0.047970600018743426,6.804790999973193,Ten-fold sensitivity check for Extra Trees with imputation indicators.,0.5958848250034078,0.7339181286549707,0.5995019509305224,0.3026315789473684,,,,,,,,
ten_fold_validation,imputation_indicators_10fold,5,10,Extra Trees,6834,6151,31,5.073714300000574,0.05323160003172234,5.126945900032297,Ten-fold sensitivity check for Extra Trees with imputation indicators.,0.5844145720461168,0.718887262079063,0.5771168107542848,0.31478770131771594,,,,,,,,
ten_fold_validation,imputation_indicators_10fold,6,10,Extra Trees,6834,6151,31,5.154046099982224,0.050905700016301125,5.2049517999985255,Ten-fold sensitivity check for Extra Trees with imputation indicators.,0.6051733356276772,0.7364568081991215,0.6128368696665629,0.30161054172767204,,,,,,,,
ten_fold_validation,imputation_indicators_10fold,7,10,Extra Trees,6834,6151,31,4.986337399983313,0.048465700005181134,5.034803099988494,Ten-fold sensitivity check for Extra Trees with imputation indicators.,0.5964078436073401,0.7320644216691069,0.5961061418843946,0.3074670571010249,,,,,,,,
ten_fold_validation,imputation_indicators_10fold,8,10,Extra Trees,6834,6151,31,4.880602599994745,0.04922339995391667,4.929825999948662,Ten-fold sensitivity check for Extra Trees with imputation indicators.,0.6327581582604336,0.7349926793557833,0.6400518675511492,0.30600292825768666,,,,,,,,
ten_fold_validation,imputation_indicators_10fold,9,10,Extra Trees,6834,6151,31,4.973660600022413,0.05056959995999932,5.024230199982412,Ten-fold sensitivity check for Extra Trees with imputation indicators.,0.5918078497956,0.7320644216691069,0.5857051911455963,0.29428989751098095,,,,,,,,
ten_fold_validation,imputation_indicators_10fold,10,10,Extra Trees,6834,6151,31,4.901291300018784,0.048951199976727366,4.950242499995511,Ten-fold sensitivity check for Extra Trees with imputation indicators.,0.5622853649251865,0.7101024890190337,0.5612787787787789,0.31478770131771594,,,,,,,,
