model,fold,repeat,domain,features,baseline_macro_f1,permuted_macro_f1,macro_f1_drop
Random Forest,1,4,Vote weekday,Vote weekday,0.6012965246917814,0.5821872684462731,0.0191092562455083
Random Forest,1,5,Vote weekday,Vote weekday,0.6012965246917814,0.5789667621434539,0.022329762548327525
Random Forest,1,1,Moment,Moment,0.6012965246917814,0.6017672550217391,-0.0004707303299577026
Random Forest,1,2,Moment,Moment,0.6012965246917814,0.6047775984211589,-0.0034810737293774485
Random Forest,1,3,Moment,Moment,0.6012965246917814,0.6098694359824958,-0.008572911290714358
Random Forest,1,4,Moment,Moment,0.6012965246917814,0.6021897783768897,-0.0008932536851082862
Random Forest,1,5,Moment,Moment,0.6012965246917814,0.6096397076625437,-0.008343182970762308
Random Forest,1,1,AC on/off,AC on/off,0.6012965246917814,0.5654830310276737,0.03581349366410769
Random Forest,1,2,AC on/off,AC on/off,0.6012965246917814,0.5697651932903621,0.03153133140141928
Random Forest,1,3,AC on/off,AC on/off,0.6012965246917814,0.567421595285659,0.033874929406122356
Random Forest,1,4,AC on/off,AC on/off,0.6012965246917814,0.5773496318861818,0.023946892805599584
Random Forest,1,5,AC on/off,AC on/off,0.6012965246917814,0.5705916243141272,0.030704900377654165
Random Forest,2,1,Student,Student,0.5775697255960414,0.5759294194130362,0.0016403061830051469
Random Forest,2,2,Student,Student,0.5775697255960414,0.5812374544009372,-0.0036677288048958534
Random Forest,2,3,Student,Student,0.5775697255960414,0.5799288649556029,-0.0023591393595615573
Random Forest,2,4,Student,Student,0.5775697255960414,0.5789613467645132,-0.0013916211684718016
Random Forest,2,5,Student,Student,0.5775697255960414,0.5759942647257114,0.0015754608703300033
Random Forest,2,1,Temperature,Temperature,0.5775697255960414,0.5566015275564503,0.020968198039591046
Random Forest,2,2,Temperature,Temperature,0.5775697255960414,0.5611446641478908,0.01642506144815059
Random Forest,2,3,Temperature,Temperature,0.5775697255960414,0.5567976050584746,0.02077212053756672
Random Forest,2,4,Temperature,Temperature,0.5775697255960414,0.5667990314804969,0.010770694115544432
Random Forest,2,5,Temperature,Temperature,0.5775697255960414,0.5534248357012249,0.024144889894816446
Random Forest,2,1,RH,RH,0.5775697255960414,0.562927793764837,0.014641931831204325
Random Forest,2,2,RH,RH,0.5775697255960414,0.5694316486894421,0.00813807690659929
Random Forest,2,3,RH,RH,0.5775697255960414,0.5707675000991029,0.00680222549693843
Random Forest,2,4,RH,RH,0.5775697255960414,0.5656557199483663,0.011914005647675086
Random Forest,2,5,RH,RH,0.5775697255960414,0.5688136407300672,0.008756084865974123
Random Forest,2,1,CLO,CLO,0.5775697255960414,0.5476347440714515,0.029934981524589843
Random Forest,2,2,CLO,CLO,0.5775697255960414,0.556290531456974,0.021279194139067314
Random Forest,2,3,CLO,CLO,0.5775697255960414,0.5445015842158952,0.03306814138014613
Random Forest,2,4,CLO,CLO,0.5775697255960414,0.5444815616069824,0.033088163989059005
Random Forest,2,5,CLO,CLO,0.5775697255960414,0.5495589757129374,0.028010749883103925
Random Forest,2,1,CO2,CO2,0.5775697255960414,0.5857338381799073,-0.008164112583865957
Random Forest,2,2,CO2,CO2,0.5775697255960414,0.5925407359596327,-0.014971010363591386
Random Forest,2,3,CO2,CO2,0.5775697255960414,0.5933133348479017,-0.015743609251860358
Random Forest,2,4,CO2,CO2,0.5775697255960414,0.5894695945486691,-0.011899868952627735
Random Forest,2,5,CO2,CO2,0.5775697255960414,0.5923737128686183,-0.014803987272576924
Random Forest,2,1,Lighting,Lighting,0.5775697255960414,0.5566127921488766,0.02095693344716476
Random Forest,2,2,Lighting,Lighting,0.5775697255960414,0.5629008333099773,0.01466889228606405
Random Forest,2,3,Lighting,Lighting,0.5775697255960414,0.5763920906195305,0.0011776349765109106
Random Forest,2,4,Lighting,Lighting,0.5775697255960414,0.5693777982281236,0.00819192736791774
Random Forest,2,5,Lighting,Lighting,0.5775697255960414,0.5709438468178757,0.0066258787781656725
Random Forest,2,1,Sound,Sound,0.5775697255960414,0.5739942881168981,0.0035754374791432397
Random Forest,2,2,Sound,Sound,0.5775697255960414,0.5792979685514185,-0.0017282429553771017
Random Forest,2,3,Sound,Sound,0.5775697255960414,0.5737575478144944,0.003812177781546966
Random Forest,2,4,Sound,Sound,0.5775697255960414,0.5797314905652993,-0.0021617649692579066
Random Forest,2,5,Sound,Sound,0.5775697255960414,0.577676433441345,-0.00010670784530364408
Random Forest,2,1,Age,Age,0.5775697255960414,0.5361938155542871,0.04137591004175423
Random Forest,2,2,Age,Age,0.5775697255960414,0.5255701241793991,0.05199960141664228
Random Forest,2,3,Age,Age,0.5775697255960414,0.5376156062180286,0.03995411937801274
Random Forest,2,4,Age,Age,0.5775697255960414,0.5363017778842775,0.0412679477117639
Random Forest,2,5,Age,Age,0.5775697255960414,0.5437522073730946,0.03381751822294676
Random Forest,2,1,Gender,Gender,0.5775697255960414,0.5406764727644607,0.036893252831580625
Random Forest,2,2,Gender,Gender,0.5775697255960414,0.5446951144249256,0.032874611171115786
Random Forest,2,3,Gender,Gender,0.5775697255960414,0.533439783468349,0.04412994212769239
Random Forest,2,4,Gender,Gender,0.5775697255960414,0.5321622293855992,0.045407496210442155
Random Forest,2,5,Gender,Gender,0.5775697255960414,0.5394256411556966,0.03814408444034478
Random Forest,2,1,EA,EA,0.5775697255960414,0.5910236195629003,-0.01345389396685892
Random Forest,2,2,EA,EA,0.5775697255960414,0.5752842690850707,0.0022854565109706737
Random Forest,2,3,EA,EA,0.5775697255960414,0.5828332440215176,-0.005263518425476232
Random Forest,2,4,EA,EA,0.5775697255960414,0.5838618555233083,-0.0062921299272669096
Random Forest,2,5,EA,EA,0.5775697255960414,0.5845772931326622,-0.007007567536620796
Random Forest,2,1,LocationBack,LocationBack,0.5775697255960414,0.5463190308001011,0.031250694795940226
Random Forest,2,2,LocationBack,LocationBack,0.5775697255960414,0.526431705965058,0.05113801963098341
Random Forest,2,3,LocationBack,LocationBack,0.5775697255960414,0.5305964001811612,0.046973325414880196
Random Forest,2,4,LocationBack,LocationBack,0.5775697255960414,0.5413217904846991,0.03624793511134228
Random Forest,2,5,LocationBack,LocationBack,0.5775697255960414,0.540786123466957,0.03678360212908438
Random Forest,2,1,LocationFront,LocationFront,0.5775697255960414,0.5304155079460975,0.047154217649943875
Random Forest,2,2,LocationFront,LocationFront,0.5775697255960414,0.5389393672312762,0.03863035836476514
Random Forest,2,3,LocationFront,LocationFront,0.5775697255960414,0.5281740093812157,0.049395716214825636
Random Forest,2,4,LocationFront,LocationFront,0.5775697255960414,0.5308537222199221,0.04671600337611925
Random Forest,2,5,LocationFront,LocationFront,0.5775697255960414,0.5284058568579973,0.049163868738044014
Random Forest,2,1,LocationLeft,LocationLeft,0.5775697255960414,0.5440360627766925,0.033533662819348886
Random Forest,2,2,LocationLeft,LocationLeft,0.5775697255960414,0.5535834324593155,0.023986293136725845
Random Forest,2,3,LocationLeft,LocationLeft,0.5775697255960414,0.5440198679493022,0.03354985764673912
Random Forest,2,4,LocationLeft,LocationLeft,0.5775697255960414,0.5576811553587082,0.019888570237333147
Random Forest,2,5,LocationLeft,LocationLeft,0.5775697255960414,0.5420865342887224,0.03548319130731892
Random Forest,2,1,LocationRight,LocationRight,0.5775697255960414,0.5417051539845086,0.03586457161153278
Random Forest,2,2,LocationRight,LocationRight,0.5775697255960414,0.5438870768233314,0.03368264877270999
Random Forest,2,3,LocationRight,LocationRight,0.5775697255960414,0.5343881623123313,0.043181563283710034
Random Forest,2,4,LocationRight,LocationRight,0.5775697255960414,0.5512801800158121,0.026289545580229223
Random Forest,2,5,LocationRight,LocationRight,0.5775697255960414,0.5451632271108146,0.03240649848522681
Random Forest,2,1,LocationMiddle,LocationMiddle,0.5775697255960414,0.5562605704112529,0.021309155184788486
Random Forest,2,2,LocationMiddle,LocationMiddle,0.5775697255960414,0.5598513150913054,0.017718410504735993
Random Forest,2,3,LocationMiddle,LocationMiddle,0.5775697255960414,0.5649854954404493,0.012584230155592069
Random Forest,2,4,LocationMiddle,LocationMiddle,0.5775697255960414,0.5710147540077046,0.006554971588336733
Random Forest,2,5,LocationMiddle,LocationMiddle,0.5775697255960414,0.55144948263897,0.026120242957071382
Random Forest,2,1,Ttrend,Ttrend,0.5775697255960414,0.5779788795282028,-0.00040915393216145457
Random Forest,2,2,Ttrend,Ttrend,0.5775697255960414,0.5771162104448738,0.0004535151511675384
Random Forest,2,3,Ttrend,Ttrend,0.5775697255960414,0.5768850781553226,0.000684647440718722
Random Forest,2,4,Ttrend,Ttrend,0.5775697255960414,0.5792482134682823,-0.001678487872240897
Random Forest,2,5,Ttrend,Ttrend,0.5775697255960414,0.588098328403187,-0.010528602807145626
Random Forest,2,1,Vote hour,Vote hour,0.5775697255960414,0.5809249156757201,-0.0033551900796787715
Random Forest,2,2,Vote hour,Vote hour,0.5775697255960414,0.5727876826875961,0.004782042908445305
Random Forest,2,3,Vote hour,Vote hour,0.5775697255960414,0.5731021232881616,0.004467602307879792
Random Forest,2,4,Vote hour,Vote hour,0.5775697255960414,0.5754549547003303,0.0021147708957111044
Random Forest,2,5,Vote hour,Vote hour,0.5775697255960414,0.5719314658747886,0.0056382597212527585
Random Forest,2,1,Vote weekday,Vote weekday,0.5775697255960414,0.5639536519137031,0.013616073682338303
Random Forest,2,2,Vote weekday,Vote weekday,0.5775697255960414,0.5683288524347435,0.009240873161297847
Random Forest,2,3,Vote weekday,Vote weekday,0.5775697255960414,0.5658986384624612,0.011671087133580116
Random Forest,2,4,Vote weekday,Vote weekday,0.5775697255960414,0.5733595989785233,0.004210126617518073
Random Forest,2,5,Vote weekday,Vote weekday,0.5775697255960414,0.5678907001423769,0.009679025453664503
Random Forest,2,1,Moment,Moment,0.5775697255960414,0.5774319860535307,0.0001377395425106176
Random Forest,2,2,Moment,Moment,0.5775697255960414,0.5781187658617045,-0.0005490402656631588
Random Forest,2,3,Moment,Moment,0.5775697255960414,0.5775907447328827,-2.101913684138257e-05
Random Forest,2,4,Moment,Moment,0.5775697255960414,0.5749128752696261,0.002656850326415272
Random Forest,2,5,Moment,Moment,0.5775697255960414,0.5737045766808619,0.003865148915179417
Random Forest,2,1,AC on/off,AC on/off,0.5775697255960414,0.5680037643369139,0.009565961259127453
Random Forest,2,2,AC on/off,AC on/off,0.5775697255960414,0.5562693572905205,0.021300368305520845
Random Forest,2,3,AC on/off,AC on/off,0.5775697255960414,0.5527109532773067,0.02485877231873468
Random Forest,2,4,AC on/off,AC on/off,0.5775697255960414,0.5554530407065655,0.022116684889475824
Random Forest,2,5,AC on/off,AC on/off,0.5775697255960414,0.5510867826408875,0.026482942955153854
Random Forest,3,1,Student,Student,0.596551260164031,0.5932719331046404,0.003279327059390602
Random Forest,3,2,Student,Student,0.596551260164031,0.598202996378166,-0.0016517362141349468
Random Forest,3,3,Student,Student,0.596551260164031,0.5942369591966211,0.0023143009674099213
Random Forest,3,4,Student,Student,0.596551260164031,0.6004844996134754,-0.003933239449444348
Random Forest,3,5,Student,Student,0.596551260164031,0.5949980986201727,0.0015531615438583168
Random Forest,3,1,Temperature,Temperature,0.596551260164031,0.5668029279440803,0.029748332219950768
Random Forest,3,2,Temperature,Temperature,0.596551260164031,0.5826659791548089,0.01388528100922215
Random Forest,3,3,Temperature,Temperature,0.596551260164031,0.5702527881141478,0.026298472049883226
Random Forest,3,4,Temperature,Temperature,0.596551260164031,0.5826245057830559,0.013926754380975126
Random Forest,3,5,Temperature,Temperature,0.596551260164031,0.5787553463570939,0.017795913806937125
Random Forest,3,1,RH,RH,0.596551260164031,0.5830139260887678,0.013537334075263252
Random Forest,3,2,RH,RH,0.596551260164031,0.5793338326842087,0.017217427479822356
Random Forest,3,3,RH,RH,0.596551260164031,0.5865736557372055,0.009977604426825493
Random Forest,3,4,RH,RH,0.596551260164031,0.580543303547623,0.01600795661640808
Random Forest,3,5,RH,RH,0.596551260164031,0.5858875475874915,0.01066371257653953
Random Forest,3,1,CLO,CLO,0.596551260164031,0.5712542875559197,0.025296972608111368
Random Forest,3,2,CLO,CLO,0.596551260164031,0.5557273045824799,0.04082395558155116
Random Forest,3,3,CLO,CLO,0.596551260164031,0.5645648182074713,0.03198644195655975
Random Forest,3,4,CLO,CLO,0.596551260164031,0.5739656703739474,0.022585589790083627
Random Forest,3,5,CLO,CLO,0.596551260164031,0.5712983210472339,0.025252939116797157
Random Forest,3,1,CO2,CO2,0.596551260164031,0.6057284231107086,-0.009177162946677586
Random Forest,3,2,CO2,CO2,0.596551260164031,0.6043654295101389,-0.007814169346107902
Random Forest,3,3,CO2,CO2,0.596551260164031,0.5878492481568096,0.008702012007221427
Random Forest,3,4,CO2,CO2,0.596551260164031,0.5909617084448634,0.00558955171916764
Random Forest,3,5,CO2,CO2,0.596551260164031,0.6005397609806673,-0.0039885008166362645
Random Forest,3,1,Lighting,Lighting,0.596551260164031,0.5943505760587197,0.002200684105311379
Random Forest,3,2,Lighting,Lighting,0.596551260164031,0.5920693376704317,0.004481922493599355
Random Forest,3,3,Lighting,Lighting,0.596551260164031,0.602275868283474,-0.005724608119442975
Random Forest,3,4,Lighting,Lighting,0.596551260164031,0.5920719401500004,0.004479320014030619
Random Forest,3,5,Lighting,Lighting,0.596551260164031,0.603601448244378,-0.007050188080346964
Random Forest,3,1,Sound,Sound,0.596551260164031,0.6052069906409656,-0.008655730476934576
Random Forest,3,2,Sound,Sound,0.596551260164031,0.594790215988394,0.0017610441756370498
Random Forest,3,3,Sound,Sound,0.596551260164031,0.6014081818535142,-0.004856921689483151
Random Forest,3,4,Sound,Sound,0.596551260164031,0.6089375454028004,-0.01238628523876939
Random Forest,3,5,Sound,Sound,0.596551260164031,0.5989057680133975,-0.002354507849366416
Random Forest,3,1,Age,Age,0.596551260164031,0.5677055849569698,0.028845675207061272
Random Forest,3,2,Age,Age,0.596551260164031,0.553582175678581,0.042969084485450004
Random Forest,3,3,Age,Age,0.596551260164031,0.546631691442482,0.04991956872154901
Random Forest,3,4,Age,Age,0.596551260164031,0.5616557150442207,0.0348955451198103
Random Forest,3,5,Age,Age,0.596551260164031,0.5748059295126534,0.021745330651377626
Random Forest,3,1,Gender,Gender,0.596551260164031,0.5331649277738163,0.06338633239021474
Random Forest,3,2,Gender,Gender,0.596551260164031,0.54281246929387,0.05373879087016109
Random Forest,3,3,Gender,Gender,0.596551260164031,0.5638545707214754,0.03269668944255566
Random Forest,3,4,Gender,Gender,0.596551260164031,0.5545055703440797,0.04204568981995138
Random Forest,3,5,Gender,Gender,0.596551260164031,0.5531225503234704,0.043428709840560686
Random Forest,3,1,EA,EA,0.596551260164031,0.5985846376614873,-0.0020333774974562457
Random Forest,3,2,EA,EA,0.596551260164031,0.5994652585421987,-0.002913998378167637
Random Forest,3,3,EA,EA,0.596551260164031,0.5898232091609951,0.006728051003035973
Random Forest,3,4,EA,EA,0.596551260164031,0.5963253926377571,0.00022586752627395956
Random Forest,3,5,EA,EA,0.596551260164031,0.5955677260758407,0.0009835340881902965
Random Forest,3,1,LocationBack,LocationBack,0.596551260164031,0.5760761161063023,0.020475144057728767
Random Forest,3,2,LocationBack,LocationBack,0.596551260164031,0.5649826760341602,0.03156858412987085
Random Forest,3,3,LocationBack,LocationBack,0.596551260164031,0.5752054364927499,0.021345823671281128
Random Forest,3,4,LocationBack,LocationBack,0.596551260164031,0.5526433364514324,0.04390792371259866
Random Forest,3,5,LocationBack,LocationBack,0.596551260164031,0.5708574703624208,0.02569378980161019
Random Forest,3,1,LocationFront,LocationFront,0.596551260164031,0.5448631291821276,0.05168813098190339
Random Forest,3,2,LocationFront,LocationFront,0.596551260164031,0.5385685635162887,0.05798269664774236
Random Forest,3,3,LocationFront,LocationFront,0.596551260164031,0.5447800869846741,0.05177117317935698
Random Forest,3,4,LocationFront,LocationFront,0.596551260164031,0.546187638801335,0.05036362136269601
Random Forest,3,5,LocationFront,LocationFront,0.596551260164031,0.5412973255610124,0.05525393460301864
Random Forest,3,1,LocationLeft,LocationLeft,0.596551260164031,0.563699682957946,0.032851577206085
Random Forest,3,2,LocationLeft,LocationLeft,0.596551260164031,0.5583953318169373,0.03815592834709369
Random Forest,3,3,LocationLeft,LocationLeft,0.596551260164031,0.5493516057422249,0.04719965442180618
Random Forest,3,4,LocationLeft,LocationLeft,0.596551260164031,0.5553618139414279,0.04118944622260312
Random Forest,3,5,LocationLeft,LocationLeft,0.596551260164031,0.5515671903781313,0.04498406978589975
Random Forest,3,1,LocationRight,LocationRight,0.596551260164031,0.5599125816799807,0.036638678484050335
Random Forest,3,2,LocationRight,LocationRight,0.596551260164031,0.5600664487399705,0.03648481142406057
Random Forest,3,3,LocationRight,LocationRight,0.596551260164031,0.5666228637817511,0.029928396382279954
Random Forest,3,4,LocationRight,LocationRight,0.596551260164031,0.565361170111727,0.031190090052303998
Random Forest,3,5,LocationRight,LocationRight,0.596551260164031,0.5563445620985278,0.040206698065503255
Random Forest,3,1,LocationMiddle,LocationMiddle,0.596551260164031,0.5752612932374029,0.0212899669266281
Random Forest,3,2,LocationMiddle,LocationMiddle,0.596551260164031,0.5699713495329114,0.02657991063111964
Random Forest,3,3,LocationMiddle,LocationMiddle,0.596551260164031,0.5742126267910509,0.022338633372980143
Random Forest,3,4,LocationMiddle,LocationMiddle,0.596551260164031,0.56816263116697,0.02838862899706107
Random Forest,3,5,LocationMiddle,LocationMiddle,0.596551260164031,0.5699838624809529,0.026567397683078142
Random Forest,3,1,Ttrend,Ttrend,0.596551260164031,0.5979210895440791,-0.0013698293800480377
Random Forest,3,2,Ttrend,Ttrend,0.596551260164031,0.5984500385396242,-0.0018987783755931575
Random Forest,3,3,Ttrend,Ttrend,0.596551260164031,0.5977801985103249,-0.0012289383462938952
Random Forest,3,4,Ttrend,Ttrend,0.596551260164031,0.5927408215194475,0.0038104386445835248
Random Forest,3,5,Ttrend,Ttrend,0.596551260164031,0.5904838530725489,0.006067407091482124
Random Forest,3,1,Vote hour,Vote hour,0.596551260164031,0.6076867802355973,-0.011135520071566263
Random Forest,3,2,Vote hour,Vote hour,0.596551260164031,0.606601065375969,-0.01004980521193799
Random Forest,3,3,Vote hour,Vote hour,0.596551260164031,0.6077921899794271,-0.011240929815396039
Random Forest,3,4,Vote hour,Vote hour,0.596551260164031,0.6015385490976435,-0.004987288933612444
Random Forest,3,5,Vote hour,Vote hour,0.596551260164031,0.6039661873988682,-0.007414927234837165
Random Forest,3,1,Vote weekday,Vote weekday,0.596551260164031,0.5889476633839913,0.007603596780039745
Random Forest,3,2,Vote weekday,Vote weekday,0.596551260164031,0.6043747636371566,-0.007823503473125548
Random Forest,3,3,Vote weekday,Vote weekday,0.596551260164031,0.5972276169812628,-0.0006763568172317713
Random Forest,3,4,Vote weekday,Vote weekday,0.596551260164031,0.6113051618822344,-0.014753901718203344
Random Forest,3,5,Vote weekday,Vote weekday,0.596551260164031,0.5955824489446812,0.0009688112193498855
Random Forest,3,1,Moment,Moment,0.596551260164031,0.6045977011494252,-0.008046440985394199
Random Forest,3,2,Moment,Moment,0.596551260164031,0.6024884552739994,-0.005937195109968374
Random Forest,3,3,Moment,Moment,0.596551260164031,0.6000258215982958,-0.0034745614342647224
Random Forest,3,4,Moment,Moment,0.596551260164031,0.5974672690309144,-0.0009160088668833666
Random Forest,3,5,Moment,Moment,0.596551260164031,0.5996069437313619,-0.00305568356733088
Random Forest,3,1,AC on/off,AC on/off,0.596551260164031,0.5750831755961762,0.021468084567854873
Random Forest,3,2,AC on/off,AC on/off,0.596551260164031,0.5535080592268278,0.04304320093720326
Random Forest,3,3,AC on/off,AC on/off,0.596551260164031,0.5651016994226609,0.031449560741370175
Random Forest,3,4,AC on/off,AC on/off,0.596551260164031,0.5472510668619446,0.04930019330208646
Random Forest,3,5,AC on/off,AC on/off,0.596551260164031,0.5493472574286867,0.04720400273534431
Random Forest,4,1,Student,Student,0.5822178600235862,0.5803513530029104,0.0018665070206758116
Random Forest,4,2,Student,Student,0.5822178600235862,0.5828362975697319,-0.0006184375461456559
Random Forest,4,3,Student,Student,0.5822178600235862,0.5789487642265647,0.003269095797021504
Random Forest,4,4,Student,Student,0.5822178600235862,0.581517849371596,0.0007000106519902127
Random Forest,4,5,Student,Student,0.5822178600235862,0.5774860225328342,0.004731837490752011
Random Forest,4,1,Temperature,Temperature,0.5822178600235862,0.5664088340706356,0.01580902595295064
Random Forest,4,2,Temperature,Temperature,0.5822178600235862,0.5725870172630455,0.009630842760540714
Random Forest,4,3,Temperature,Temperature,0.5822178600235862,0.5817716986053615,0.0004461614182247331
Random Forest,4,4,Temperature,Temperature,0.5822178600235862,0.571277288245745,0.010940571777841246
Random Forest,4,5,Temperature,Temperature,0.5822178600235862,0.5696469598033328,0.012570900220253423
Random Forest,4,1,RH,RH,0.5822178600235862,0.577662383769265,0.004555476254321178
Random Forest,4,2,RH,RH,0.5822178600235862,0.5749347073342412,0.007283152689344985
Random Forest,4,3,RH,RH,0.5822178600235862,0.5748969163231487,0.0073209437004375655
Random Forest,4,4,RH,RH,0.5822178600235862,0.5780857350719849,0.0041321249516013125
Random Forest,4,5,RH,RH,0.5822178600235862,0.582951032541707,-0.0007331725181207727
Random Forest,4,1,CLO,CLO,0.5822178600235862,0.5683822574388612,0.013835602584725049
Random Forest,4,2,CLO,CLO,0.5822178600235862,0.5714281584297772,0.010789701593808987
Random Forest,4,3,CLO,CLO,0.5822178600235862,0.5523608335450972,0.02985702647848898
Random Forest,4,4,CLO,CLO,0.5822178600235862,0.5689738406933276,0.01324401933025865
Random Forest,4,5,CLO,CLO,0.5822178600235862,0.5658598265895954,0.016358033433990782
Random Forest,4,1,CO2,CO2,0.5822178600235862,0.5748524377857965,0.007365422237789687
Random Forest,4,2,CO2,CO2,0.5822178600235862,0.5912531597371239,-0.00903529971353767
Random Forest,4,3,CO2,CO2,0.5822178600235862,0.5821676266906387,5.023333294751353e-05
Random Forest,4,4,CO2,CO2,0.5822178600235862,0.5800929735575641,0.002124886466022158
Random Forest,4,5,CO2,CO2,0.5822178600235862,0.5851769095762724,-0.0029590495526862215
Random Forest,4,1,Lighting,Lighting,0.5822178600235862,0.5831169427836126,-0.0008990827600263707
Random Forest,4,2,Lighting,Lighting,0.5822178600235862,0.5761707298993398,0.006047130124246403
Random Forest,4,3,Lighting,Lighting,0.5822178600235862,0.5724728355001308,0.009745024523455381
Random Forest,4,4,Lighting,Lighting,0.5822178600235862,0.5814034399451207,0.0008144200784655498
Random Forest,4,5,Lighting,Lighting,0.5822178600235862,0.5811110486063992,0.001106811417187048
Random Forest,4,1,Sound,Sound,0.5822178600235862,0.5849300680826187,-0.002712208059032495
Random Forest,4,2,Sound,Sound,0.5822178600235862,0.5746646993171027,0.007553160706483486
Random Forest,4,3,Sound,Sound,0.5822178600235862,0.5839154061445001,-0.0016975461209138842
Random Forest,4,4,Sound,Sound,0.5822178600235862,0.5904396384942276,-0.008221778470641428
Random Forest,4,5,Sound,Sound,0.5822178600235862,0.5831390870924712,-0.0009212270688849777
Random Forest,4,1,Age,Age,0.5822178600235862,0.5489333043886314,0.033284555634954804
Random Forest,4,2,Age,Age,0.5822178600235862,0.5635470315881119,0.018670828435474296
Random Forest,4,3,Age,Age,0.5822178600235862,0.5621431349116017,0.020074725111984493
Random Forest,4,4,Age,Age,0.5822178600235862,0.5643587546992191,0.017859105324367075
Random Forest,4,5,Age,Age,0.5822178600235862,0.5549222768924191,0.02729558313116709
Random Forest,4,1,Gender,Gender,0.5822178600235862,0.55571056349475,0.02650729652883621
Random Forest,4,2,Gender,Gender,0.5822178600235862,0.5482764507441146,0.033941409279471646
Random Forest,4,3,Gender,Gender,0.5822178600235862,0.5597325649574981,0.022485295066088096
Random Forest,4,4,Gender,Gender,0.5822178600235862,0.5644174314548887,0.01780042856869757
Random Forest,4,5,Gender,Gender,0.5822178600235862,0.5464363013716892,0.03578155865189703
Random Forest,4,1,EA,EA,0.5822178600235862,0.5771152159317019,0.005102644091884323
Random Forest,4,2,EA,EA,0.5822178600235862,0.58125615422429,0.0009617057992962197
Random Forest,4,3,EA,EA,0.5822178600235862,0.5850328340052852,-0.0028149739816989428
Random Forest,4,4,EA,EA,0.5822178600235862,0.5799681355559181,0.002249724467668135
Random Forest,4,5,EA,EA,0.5822178600235862,0.5820458922735009,0.00017196775008532228
Random Forest,4,1,LocationBack,LocationBack,0.5822178600235862,0.5505015638346248,0.031716296188961435
Random Forest,4,2,LocationBack,LocationBack,0.5822178600235862,0.5451529127922196,0.03706494723136666
Random Forest,4,3,LocationBack,LocationBack,0.5822178600235862,0.5709795170818256,0.011238342941760626
Random Forest,4,4,LocationBack,LocationBack,0.5822178600235862,0.5436940713206294,0.03852378870295681
Random Forest,4,5,LocationBack,LocationBack,0.5822178600235862,0.5525922838323051,0.029625576191281144
Random Forest,4,1,LocationFront,LocationFront,0.5822178600235862,0.5308083378717932,0.05140952215179306
Random Forest,4,2,LocationFront,LocationFront,0.5822178600235862,0.533845564354039,0.04837229566954726
Random Forest,4,3,LocationFront,LocationFront,0.5822178600235862,0.5484764578892715,0.03374140213431476
Random Forest,4,4,LocationFront,LocationFront,0.5822178600235862,0.5296936669695285,0.052524193054057755
Random Forest,4,5,LocationFront,LocationFront,0.5822178600235862,0.530406174938394,0.05181168508519218
Random Forest,4,1,LocationLeft,LocationLeft,0.5822178600235862,0.5668840127165599,0.01533384730702636
Random Forest,4,2,LocationLeft,LocationLeft,0.5822178600235862,0.5543151709214951,0.02790268910209115
Random Forest,4,3,LocationLeft,LocationLeft,0.5822178600235862,0.5631016541260933,0.019116205897492966
Random Forest,4,4,LocationLeft,LocationLeft,0.5822178600235862,0.566424112784944,0.01579374723864224
Random Forest,4,5,LocationLeft,LocationLeft,0.5822178600235862,0.5639470099974871,0.018270850026099072
Random Forest,4,1,LocationRight,LocationRight,0.5822178600235862,0.5678630653011872,0.014354794722398978
Random Forest,4,2,LocationRight,LocationRight,0.5822178600235862,0.5724205947208582,0.009797265302728064
Random Forest,4,3,LocationRight,LocationRight,0.5822178600235862,0.5615002985503424,0.020717561473243773
Random Forest,4,4,LocationRight,LocationRight,0.5822178600235862,0.576221865145024,0.005995994878562172
Random Forest,4,5,LocationRight,LocationRight,0.5822178600235862,0.5753581738796943,0.006859686143891874
Random Forest,4,1,LocationMiddle,LocationMiddle,0.5822178600235862,0.5631621728326249,0.01905568719096129
Random Forest,4,2,LocationMiddle,LocationMiddle,0.5822178600235862,0.5591994110385127,0.023018448985073547
Random Forest,4,3,LocationMiddle,LocationMiddle,0.5822178600235862,0.5624532482530149,0.019764611770571316
Random Forest,4,4,LocationMiddle,LocationMiddle,0.5822178600235862,0.5655711345907269,0.016646725432859277
Random Forest,4,5,LocationMiddle,LocationMiddle,0.5822178600235862,0.5684781209361996,0.013739739087386571
Random Forest,4,1,Ttrend,Ttrend,0.5822178600235862,0.5806132968638735,0.0016045631597126908
Random Forest,4,2,Ttrend,Ttrend,0.5822178600235862,0.5850035784083866,-0.002785718384800351
Random Forest,4,3,Ttrend,Ttrend,0.5822178600235862,0.5765942679313046,0.005623592092281582
Random Forest,4,4,Ttrend,Ttrend,0.5822178600235862,0.5899745587938376,-0.0077566987702514245
Random Forest,4,5,Ttrend,Ttrend,0.5822178600235862,0.5800928540058975,0.002125006017688724
Random Forest,4,1,Vote hour,Vote hour,0.5822178600235862,0.5816119744651728,0.0006058855584134548
Random Forest,4,2,Vote hour,Vote hour,0.5822178600235862,0.5750653313194968,0.007152528704089445
Random Forest,4,3,Vote hour,Vote hour,0.5822178600235862,0.5759815108536496,0.00623634916993665
Random Forest,4,4,Vote hour,Vote hour,0.5822178600235862,0.5813583595014024,0.0008595005221838647
Random Forest,4,5,Vote hour,Vote hour,0.5822178600235862,0.580484359488782,0.0017335005348042554
