StartDate,EndDate,Pupil,Phase,Progress,Classroom,ID,Clothing,Facemask,NumberOpenings,ThermalSatisfaction,IAQSatisfaction,AcousticSatisfaction,VisualSatisfaction,IEQSatisfaction,LocationBack,LocationFront,LocationMiddle,LocationWindow,LocationHallway,LocationDoor,Timing_StartDay,Timing_BeforeMorningBreak,Timing_AfterMorningBreak,Timing_AfterAfternoonBreak,Timing_EndDay,Moment,Thermal_Cold,Thermal_Warm,Thermal_Draft,Thermal_Facemask,Thermal_ColdHands,IAQ_Stuffy,IAQ_Smell,IAQ_Humid,IAQ_Facemask,IAQ_Dry,IAQ_Headache,AC_NoiseClassroom,AC_NoiseHallway,AC_NoisePlayground,AC_NoiseStreet,AC_NoiseDevice,AC_NoiseOtherClass,AC_NoisePupils,Vis_Underexposure,Vis_Overexposure,Vis_Glare,Vis_Blackboard,Mobility_Foot,Mobility_Bike,Mobility_Car,Mobility_PublicTransport,Mobility_Step,WindowOpening_OneTilted,WindowOpening_MultipleTilted,WindowOpening_OneOpened,WindowOpening_MultipleOpened,WindowOpening_None,CourseType_TheoryCourse,CourseType_Exercises,CourseType_GroupWork,CourseType_Crafting,CourseType_Test,CourseType_Presentation,CourseType_CoTeaching,CourseType_NoCourse,CourseType_Other,DateTime_netatmo,T_netatmo,RH_netatmo,CO2_netatmo,Sound_netamo,Pressure_netatmo,EA_netatmo,Trend_T_netatmo,DateTime_netatmo2,T_netatmo2,RH_netatmo2,DateTime_hobou12,T_hobou12,RH_hobou12,lx_hobou12,Tdew_hobou12,Gender,Age
25/10/2021 8:35,25/10/2021 8:38,True,1,100,A,PS_A1,Neutral,,2,4,3,4,4,5,True,False,False,False,False,False,True,False,False,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:36,16.4,55,436,54,1015.1,32.536,0.1,25/10/2021 8:35,16.2,58,25/10/2021 8:36,16.558,57.725,106.4,8.459,Male,10
25/10/2021 8:36,25/10/2021 8:41,True,1,100,A,PS_A6,Warmly,,1,4,2,2,4,3,False,False,False,True,False,False,True,False,False,False,False,Start,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:36,16.4,55,436,54,1015.1,32.536,0.1,25/10/2021 8:35,16.2,58,25/10/2021 8:36,16.558,57.725,106.4,8.459,Male,9
25/10/2021 8:36,25/10/2021 8:41,True,1,100,A,PS_A11,Warmly,,2,4,5,2,5,4,True,False,False,False,False,False,True,False,False,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:36,16.4,55,436,54,1015.1,32.536,0.1,25/10/2021 8:35,16.2,58,25/10/2021 8:36,16.558,57.725,106.4,8.459,Male,10
25/10/2021 8:36,25/10/2021 8:40,True,1,100,A,PS_A2,Neutral,,2,4,3,2,3,3,False,False,False,True,False,False,True,False,False,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:36,16.4,55,436,54,1015.1,32.536,0.1,25/10/2021 8:35,16.2,58,25/10/2021 8:36,16.558,57.725,106.4,8.459,Female,9
25/10/2021 8:36,25/10/2021 8:41,True,1,100,A,PS_A7,Neutral,,2,3,4,3,3,4,False,False,False,True,False,False,True,False,False,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:36,16.4,55,436,54,1015.1,32.536,0.1,25/10/2021 8:35,16.2,58,25/10/2021 8:36,16.558,57.725,106.4,8.459,Male,11
25/10/2021 8:36,25/10/2021 8:39,True,1,100,A,PS_A16,Lightly,,2,4,3,2,5,3,False,True,False,False,False,False,True,False,False,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:36,16.4,55,436,54,1015.1,32.536,0.1,25/10/2021 8:35,16.2,58,25/10/2021 8:36,16.558,57.725,106.4,8.459,Female,10
25/10/2021 8:37,25/10/2021 8:40,True,1,100,A,PS_A9,Neutral,,2,4,4,3,4,4,False,True,False,False,False,True,True,False,False,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:36,16.4,55,436,54,1015.1,32.536,0.1,25/10/2021 8:35,16.2,58,25/10/2021 8:36,16.558,57.725,106.4,8.459,Male,10
25/10/2021 8:38,25/10/2021 8:41,True,1,100,A,PS_A22,Warmly,,2,4,3,3,5,3,False,False,False,True,False,False,True,False,False,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:36,16.4,55,436,54,1015.1,32.536,0.1,25/10/2021 8:40,16.3,59,25/10/2021 8:36,16.558,57.725,106.4,8.459,Male,10
25/10/2021 8:38,25/10/2021 8:41,True,1,100,A,PS_A21,Warmly,,2,3,4,2,5,4,False,True,True,False,False,False,True,False,False,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:36,16.4,55,436,54,1015.1,32.536,0.1,25/10/2021 8:40,16.3,59,25/10/2021 8:36,16.558,57.725,106.4,8.459,Female,9
25/10/2021 8:38,25/10/2021 8:42,True,1,100,A,PS_A8,Neutral,,2,3,5,4,5,4,False,False,True,False,False,False,True,False,False,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:36,16.4,55,436,54,1015.1,32.536,0.1,25/10/2021 8:40,16.3,59,25/10/2021 8:36,16.558,57.725,106.4,8.459,Male,10
25/10/2021 8:38,25/10/2021 8:42,True,1,100,A,PS_A12,Neutral,,1,3,4,5,3,4,True,False,False,False,True,False,True,False,False,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:36,16.4,55,436,54,1015.1,32.536,0.1,25/10/2021 8:40,16.3,59,25/10/2021 8:36,16.558,57.725,106.4,8.459,Female,10
25/10/2021 8:38,25/10/2021 8:42,True,1,100,A,PS_A17,Neutral,,1,3,3,4,4,3,True,False,False,True,False,False,True,False,False,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:36,16.4,55,436,54,1015.1,32.536,0.1,25/10/2021 8:40,16.3,59,25/10/2021 8:36,16.558,57.725,106.4,8.459,Female,9
25/10/2021 8:38,25/10/2021 8:43,True,1,100,A,PS_A15,Neutral,,2,3,3,4,4,4,False,False,False,True,False,False,True,False,False,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:36,16.4,55,436,54,1015.1,32.536,0.1,25/10/2021 8:40,16.3,59,25/10/2021 8:36,16.558,57.725,106.4,8.459,Female,10
25/10/2021 8:38,25/10/2021 8:43,True,1,100,A,PS_A20,Lightly,,2,4,5,2,5,5,True,False,False,False,False,False,True,False,False,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:36,16.4,55,436,54,1015.1,32.536,0.1,25/10/2021 8:40,16.3,59,25/10/2021 8:36,16.558,57.725,106.4,8.459,Female,9
25/10/2021 8:38,25/10/2021 8:40,True,1,100,A,PS_A13,Warmly,,1,5,1,2,3,2,True,False,False,False,False,False,True,False,False,False,False,Start,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:36,16.4,55,436,54,1015.1,32.536,0.1,25/10/2021 8:40,16.3,59,25/10/2021 8:36,16.558,57.725,106.4,8.459,Female,10
25/10/2021 8:39,25/10/2021 8:44,True,1,100,A,PS_A3,Neutral,,2,2,5,1,4,3,False,True,False,True,False,False,True,False,False,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:41,16.5,55,458,56,1015.1,32.742,0.2,25/10/2021 8:40,16.3,59,25/10/2021 8:41,16.725,58.477,114.3,8.8,Male,9
25/10/2021 8:40,25/10/2021 8:45,True,1,100,A,PS_A5,Warmly,,0,2,2,4,5,5,False,False,False,False,True,False,True,False,False,False,False,Start,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:41,16.5,55,458,56,1015.1,32.742,0.2,25/10/2021 8:40,16.3,59,25/10/2021 8:41,16.725,58.477,114.3,8.8,Male,10
25/10/2021 8:41,25/10/2021 8:46,True,1,100,A,PS_A18,Neutral,,2,2,5,4,5,4,False,True,True,False,False,False,True,False,False,False,False,Start,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:41,16.5,55,458,56,1015.1,32.742,0.2,25/10/2021 8:40,16.3,59,25/10/2021 8:41,16.725,58.477,114.3,8.8,Female,10
25/10/2021 8:42,25/10/2021 8:47,True,1,100,A,PS_A19,Warmly,,1,3,4,5,5,3,False,True,False,False,False,True,True,False,False,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:41,16.5,55,458,56,1015.1,32.742,0.2,25/10/2021 8:40,16.3,59,25/10/2021 8:41,16.725,58.477,114.3,8.8,Female,10
25/10/2021 8:43,25/10/2021 8:44,True,1,100,A,PS_A4,Neutral,,1,5,4,2,5,5,True,False,False,False,False,False,True,False,False,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:41,16.5,55,458,56,1015.1,32.742,0.2,25/10/2021 8:45,16.4,59,25/10/2021 8:41,16.725,58.477,114.3,8.8,Female,9
25/10/2021 8:45,25/10/2021 8:47,True,1,100,A,PS_A14,Neutral,,2,5,4,3,4,5,False,False,False,False,False,True,True,False,False,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 8:46,16.7,55,504,57,1015.1,33.154,0.4,25/10/2021 8:45,16.4,59,25/10/2021 8:46,16.963,58.907,114.3,9.128,Male,10
25/10/2021 9:00,25/10/2021 9:03,True,1,100,A,PS_A10,Neutral,,4,4,5,3,4,5,False,True,False,False,False,False,True,False,False,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 9:01,17.2,56,630,51,1015.3,34.504,0.9,25/10/2021 9:00,16.9,61,25/10/2021 9:01,17.558,59.363,122.2,9.799,Male,9
25/10/2021 10:35,25/10/2021 10:36,True,1,100,A,PS_A6,Warmly,,1,4,3,5,3,4,False,False,False,True,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 10:36,19,56,654,52,1016,38.413,0.9,25/10/2021 10:35,18.8,57,25/10/2021 10:36,18.509,57.966,256.2,10.351,Male,9
25/10/2021 10:35,25/10/2021 10:37,True,1,100,A,PS_A1,Neutral,,2,3,5,3,5,5,True,False,False,False,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 10:36,19,56,654,52,1016,38.413,0.9,25/10/2021 10:35,18.8,57,25/10/2021 10:36,18.509,57.966,256.2,10.351,Male,10
25/10/2021 10:35,25/10/2021 10:38,True,1,100,A,PS_A16,Lightly,,1,3,4,2,5,3,False,True,False,False,False,False,False,True,False,False,False,End,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,False,25/10/2021 10:36,19,56,654,52,1016,38.413,0.9,25/10/2021 10:35,18.8,57,25/10/2021 10:36,18.509,57.966,256.2,10.351,Female,10
25/10/2021 10:36,25/10/2021 10:38,True,1,100,A,PS_A22,Warmly,,2,3,4,3,4,3,False,False,False,True,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 10:36,19,56,654,52,1016,38.413,0.9,25/10/2021 10:35,18.8,57,25/10/2021 10:36,18.509,57.966,256.2,10.351,Male,10
25/10/2021 10:36,25/10/2021 10:38,True,1,100,A,PS_A4,Neutral,,2,5,4,1,5,5,True,False,False,False,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 10:36,19,56,654,52,1016,38.413,0.9,25/10/2021 10:35,18.8,57,25/10/2021 10:36,18.509,57.966,256.2,10.351,Female,9
25/10/2021 10:36,25/10/2021 10:40,True,1,100,A,PS_A7,Neutral,,2,3,4,3,4,4,False,False,False,True,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 10:36,19,56,654,52,1016,38.413,0.9,25/10/2021 10:35,18.8,57,25/10/2021 10:36,18.509,57.966,256.2,10.351,Male,11
25/10/2021 10:36,25/10/2021 10:39,True,1,100,A,PS_A11,Warmly,,2,5,2,1,4,4,True,False,False,False,False,False,False,True,False,False,False,End,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,,False,25/10/2021 10:36,19,56,654,52,1016,38.413,0.9,25/10/2021 10:35,18.8,57,25/10/2021 10:36,18.509,57.966,256.2,10.351,Male,10
25/10/2021 10:37,25/10/2021 10:41,True,1,100,A,PS_A5,Warmly,,2,3,3,3,3,3,False,False,False,False,True,False,False,True,False,False,False,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,,False,25/10/2021 10:36,19,56,654,52,1016,38.413,0.9,25/10/2021 10:35,18.8,57,25/10/2021 10:36,18.509,57.966,256.2,10.351,Male,10
25/10/2021 10:37,25/10/2021 10:40,True,1,100,A,PS_A18,Neutral,,2,1,2,4,3,3,False,True,True,False,False,False,False,True,False,False,False,End,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,,False,25/10/2021 10:36,19,56,654,52,1016,38.413,0.9,25/10/2021 10:35,18.8,57,25/10/2021 10:36,18.509,57.966,256.2,10.351,Female,10
25/10/2021 10:37,25/10/2021 10:40,True,1,100,A,PS_A3,Neutral,,2,5,4,1,5,4,False,True,False,True,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 10:36,19,56,654,52,1016,38.413,0.9,25/10/2021 10:35,18.8,57,25/10/2021 10:36,18.509,57.966,256.2,10.351,Male,9
25/10/2021 10:37,25/10/2021 10:40,True,1,100,A,PS_A17,Neutral,,1,2,3,3,3,4,True,False,False,True,False,False,False,True,False,False,False,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,,False,25/10/2021 10:36,19,56,654,52,1016,38.413,0.9,25/10/2021 10:35,18.8,57,25/10/2021 10:36,18.509,57.966,256.2,10.351,Female,9
25/10/2021 10:37,25/10/2021 10:39,True,1,100,A,PS_A15,Neutral,,2,3,3,4,4,4,False,False,False,True,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 10:36,19,56,654,52,1016,38.413,0.9,25/10/2021 10:35,18.8,57,25/10/2021 10:36,18.509,57.966,256.2,10.351,Female,10
25/10/2021 10:37,25/10/2021 10:38,True,1,100,A,PS_A9,Neutral,,2,5,4,4,4,4,False,True,False,False,False,True,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 10:36,19,56,654,52,1016,38.413,0.9,25/10/2021 10:35,18.8,57,25/10/2021 10:36,18.509,57.966,256.2,10.351,Male,10
25/10/2021 10:37,25/10/2021 10:39,True,1,100,A,PS_A8,Neutral,,2,5,3,4,3,3,False,False,True,False,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 10:36,19,56,654,52,1016,38.413,0.9,25/10/2021 10:35,18.8,57,25/10/2021 10:36,18.509,57.966,256.2,10.351,Male,10
25/10/2021 10:37,25/10/2021 10:39,True,1,100,A,PS_A19,Neutral,,2,3,4,4,5,5,False,True,False,False,False,True,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 10:36,19,56,654,52,1016,38.413,0.9,25/10/2021 10:35,18.8,57,25/10/2021 10:36,18.509,57.966,256.2,10.351,Female,10
25/10/2021 10:37,25/10/2021 10:39,True,1,100,A,PS_A13,Warmly,,1,3,2,3,4,3,True,False,False,False,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 10:36,19,56,654,52,1016,38.413,0.9,25/10/2021 10:35,18.8,57,25/10/2021 10:36,18.509,57.966,256.2,10.351,Female,10
25/10/2021 10:37,25/10/2021 10:39,True,1,100,A,PS_A10,Neutral,,2,4,4,3,5,4,False,True,False,False,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 10:36,19,56,654,52,1016,38.413,0.9,25/10/2021 10:35,18.8,57,25/10/2021 10:36,18.509,57.966,256.2,10.351,Male,9
25/10/2021 10:38,25/10/2021 10:39,True,1,100,A,PS_A21,Warmly,,2,3,3,3,4,4,False,True,True,False,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 10:36,19,56,654,52,1016,38.413,0.9,25/10/2021 10:40,18.8,57,25/10/2021 10:36,18.509,57.966,256.2,10.351,Female,9
25/10/2021 10:38,25/10/2021 10:40,True,1,100,A,PS_A12,Neutral,,1,5,4,3,4,5,True,False,False,False,True,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 10:36,19,56,654,52,1016,38.413,0.9,25/10/2021 10:40,18.8,57,25/10/2021 10:36,18.509,57.966,256.2,10.351,Female,10
25/10/2021 10:40,25/10/2021 10:44,True,1,100,A,PS_A2,Neutral,,2,3,2,3,3,3,False,False,False,True,False,False,False,True,False,False,False,End,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,,False,25/10/2021 10:41,19.1,56,634,55,1016,38.637,1,25/10/2021 10:40,18.8,57,25/10/2021 10:41,18.485,58.782,232.6,10.531,Female,9
25/10/2021 12:00,25/10/2021 12:02,True,1,100,A,PS_A13,Warmly,,1,3,2,2,3,3,True,False,False,False,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 12:02,19.9,57,1078,57,1015.9,40.83,0.7,25/10/2021 12:01,19.8,60,25/10/2021 12:01,20.007,60.024,264.1,12.269,Female,10
25/10/2021 12:00,25/10/2021 12:03,True,1,100,A,PS_A8,Neutral,,2,4,3,3,3,3,False,False,True,False,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 12:02,19.9,57,1078,57,1015.9,40.83,0.7,25/10/2021 12:01,19.8,60,25/10/2021 12:01,20.007,60.024,264.1,12.269,Male,10
25/10/2021 12:00,25/10/2021 12:02,True,1,100,A,PS_A6,Neutral,,1,4,3,3,4,3,False,False,False,True,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 12:02,19.9,57,1078,57,1015.9,40.83,0.7,25/10/2021 12:01,19.8,60,25/10/2021 12:01,20.007,60.024,264.1,12.269,Male,9
25/10/2021 12:00,25/10/2021 12:01,True,1,100,A,PS_A4,Neutral,,2,5,5,2,5,5,True,False,False,False,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 12:02,19.9,57,1078,57,1015.9,40.83,0.7,25/10/2021 12:01,19.8,60,25/10/2021 12:01,20.007,60.024,264.1,12.269,Female,9
25/10/2021 12:00,25/10/2021 12:00,True,1,100,A,PS_A11,Warmly,,2,3,4,3,4,3,True,False,False,False,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 12:02,19.9,57,1078,57,1015.9,40.83,0.7,25/10/2021 12:01,19.8,60,25/10/2021 12:01,20.007,60.024,264.1,12.269,Male,10
25/10/2021 12:00,25/10/2021 12:03,True,1,100,A,PS_A1,Neutral,,2,3,3,4,4,4,False,False,False,True,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 12:02,19.9,57,1078,57,1015.9,40.83,0.7,25/10/2021 12:01,19.8,60,25/10/2021 12:01,20.007,60.024,264.1,12.269,Male,10
25/10/2021 12:00,25/10/2021 12:02,True,1,100,A,PS_A22,Warmly,,2,3,3,5,4,4,False,False,False,True,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 12:02,19.9,57,1078,57,1015.9,40.83,0.7,25/10/2021 12:01,19.8,60,25/10/2021 12:01,20.007,60.024,264.1,12.269,Male,10
25/10/2021 12:00,25/10/2021 12:03,True,1,100,A,PS_A16,Lightly,,2,4,5,2,5,3,False,True,False,False,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 12:02,19.9,57,1078,57,1015.9,40.83,0.7,25/10/2021 12:01,19.8,60,25/10/2021 12:01,20.007,60.024,264.1,12.269,Female,10
25/10/2021 12:01,25/10/2021 12:04,True,1,100,A,PS_A12,Neutral,,1,4,3,3,3,4,True,False,False,False,True,False,False,False,False,True,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 12:02,19.9,57,1078,57,1015.9,40.83,0.7,25/10/2021 12:01,19.8,60,25/10/2021 12:01,20.007,60.024,264.1,12.269,Female,10
25/10/2021 12:01,25/10/2021 12:03,True,1,100,A,PS_A2,Neutral,,2,3,2,2,3,3,False,False,False,True,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 12:02,19.9,57,1078,57,1015.9,40.83,0.7,25/10/2021 12:01,19.8,60,25/10/2021 12:01,20.007,60.024,264.1,12.269,Female,9
25/10/2021 12:01,25/10/2021 12:03,True,1,100,A,PS_A10,Neutral,,2,4,4,3,5,4,False,True,False,False,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 12:02,19.9,57,1078,57,1015.9,40.83,0.7,25/10/2021 12:01,19.8,60,25/10/2021 12:01,20.007,60.024,264.1,12.269,Male,9
25/10/2021 12:01,25/10/2021 12:03,True,1,100,A,PS_A17,Neutral,,2,3,4,3,5,3,True,False,False,True,False,False,False,False,True,False,False,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,25/10/2021 12:02,19.9,57,1078,57,1015.9,40.83,0.7,25/10/2021 12:01,19.8,60,25/10/2021 12:01,20.007,60.024,264.1,12.269,Female,9
