experiment,variant,fold,cv_splits,model,rows,train_rows_after_sampling,predictors,fit_seconds,predict_seconds,total_seconds,note,macro_f1,accuracy,balanced_accuracy,ordinal_mae,class_weight,recall_dissatisfied,recall_neutral,recall_satisfied,base_class_weight_variant,multiplier_dissatisfied,multiplier_neutral,multiplier_satisfied
soft_voting,soft_vote_et_0.80_rf_0.20,2,2,Extra Trees + Random Forest,6834,3417,20,0.24097909999545664,0.033361899986630306,0.27434099998208694,Soft-voting ensemble of tuned Extra Trees and tuned Random Forest probabilities.,0.5635728090593649,0.7055896985659935,0.557928457822607,0.3362598770851624,,,,,,,,
soft_voting,soft_vote_et_0.86_rf_0.14,2,2,Extra Trees + Random Forest,6834,3417,20,0.24097909999545664,0.033361899986630306,0.27434099998208694,Soft-voting ensemble of tuned Extra Trees and tuned Random Forest probabilities.,0.5623992645707974,0.7035411179397132,0.5573131040173629,0.33801580333625986,,,,,,,,
soft_voting,soft_vote_et_0.90_rf_0.10,2,2,Extra Trees + Random Forest,6834,3417,20,0.24097909999545664,0.033361899986630306,0.27434099998208694,Soft-voting ensemble of tuned Extra Trees and tuned Random Forest probabilities.,0.5603288181947405,0.700907228563067,0.5557672815131048,0.34006438396254024,,,,,,,,
soft_voting,soft_vote_et_0.95_rf_0.05,2,2,Extra Trees + Random Forest,6834,3417,20,0.24097909999545664,0.033361899986630306,0.27434099998208694,Soft-voting ensemble of tuned Extra Trees and tuned Random Forest probabilities.,0.5590929019017601,0.6985659935616038,0.5550036477553101,0.34299092771436934,,,,,,,,
ordinal_classification,ordinal_extra_trees_decomposition,1,2,Extra Trees,6834,3417,20,0.22521939998841844,0.026678499998524785,0.25189789998694323,Two-threshold ordinal decomposition with fold-internal binary classifiers.,0.551479560017984,0.707638279192274,0.5495778764728535,0.34064969271290607,,,,,,,,
ordinal_classification,ordinal_extra_trees_decomposition,2,2,Extra Trees,6834,3417,20,0.22425199998542666,0.024328500003321096,0.24858049998874776,Two-threshold ordinal decomposition with fold-internal binary classifiers.,0.5570862587144917,0.7099795141937372,0.5505279639859991,0.3321627158326017,,,,,,,,
ordinal_classification,ordinal_random_forest_decomposition,1,2,Random Forest,6834,3417,20,0.14045619999524206,0.029231399996206164,0.16968759999144822,Two-threshold ordinal decomposition with fold-internal binary classifiers.,0.5304333408289392,0.6953467954345918,0.5372580569201142,0.3596722270997951,,,,,,,,
ordinal_classification,ordinal_random_forest_decomposition,2,2,Random Forest,6834,3417,20,0.16002630000002682,0.030052299989620224,0.19007859998964705,Two-threshold ordinal decomposition with fold-internal binary classifiers.,0.5063158937627499,0.6810067310506293,0.5126436133120903,0.3743049458589406,,,,,,,,
class_weight_search,class_weight_balanced,1,2,Extra Trees,6834,3417,20,0.21125299998675473,0.02576369998860173,0.23701669997535646,Baseline Extra Trees balanced class weights.,0.5563607861488266,0.6947614866842259,0.5566531170995691,0.35001463271875916,balanced,0.3677685950413223,0.4859913793103448,0.8161993769470405,,,,
class_weight_search,class_weight_balanced,2,2,Extra Trees,6834,3417,20,0.17452470000716858,0.022177599981660023,0.1967022999888286,Baseline Extra Trees balanced class weights.,0.5589280965790137,0.6988586479367866,0.5551906147799173,0.3435762364647352,balanced,0.3677685950413223,0.46817691477885653,0.8296263345195729,,,,
class_weight_search,class_weight_equal_1_1_1,1,2,Extra Trees,6834,3417,20,0.22351219999836758,0.03238230000715703,0.2558945000055246,"Manual equal class weights: {0: 1, 1: 1, 2: 1}.",0.5179016141614938,0.7181738366988587,0.4917062439923381,0.32338308457711445,"{'dissatisfied': 1, 'neutral': 1, 'satisfied': 1}",0.18181818181818182,0.3760775862068966,0.9172229639519359,,,,
class_weight_search,class_weight_equal_1_1_1,2,2,Extra Trees,6834,3417,20,0.25324419999378733,0.02682279999135062,0.28006699998513795,"Manual equal class weights: {0: 1, 1: 1, 2: 1}.",0.5536240776580729,0.729880011706175,0.5193770978730758,0.30816505706760317,"{'dissatisfied': 1, 'neutral': 1, 'satisfied': 1}",0.25206611570247933,0.3807982740021575,0.9252669039145908,,,,
class_weight_search,class_weight_dissatisfied_2_neutral_1_5,1,2,Extra Trees,6834,3417,20,0.22107020000112243,0.018712199991568923,0.23978239999269135,"Manual class weights: {0: 2, 1: 1.5, 2: 1}.",0.5319988084892184,0.7105648229441031,0.5110680344023076,0.3330406789581504,"{'dissatisfied': 2, 'neutral': 1.5, 'satisfied': 1}",0.22727272727272727,0.42564655172413796,0.8802848242100578,,,,
class_weight_search,class_weight_dissatisfied_2_neutral_1_5,2,2,Extra Trees,6834,3417,20,0.21106160001363605,0.027574599982472137,0.2386361999961082,"Manual class weights: {0: 2, 1: 1.5, 2: 1}.",0.5661046597560112,0.7246122329528827,0.5363562794084541,0.31050629206906644,"{'dissatisfied': 2, 'neutral': 1.5, 'satisfied': 1}",0.2975206611570248,0.4120819848975189,0.8994661921708185,,,,
class_weight_search,class_weight_dissatisfied_3_neutral_2,1,2,Extra Trees,6834,3417,20,0.21127669999259524,0.019090999994659796,0.23036769998725504,"Manual class weights: {0: 3, 1: 2, 2: 1}.",0.5566947853686205,0.7120280948200176,0.5404746027539585,0.3242610477026632,"{'dissatisfied': 3, 'neutral': 2, 'satisfied': 1}",0.2768595041322314,0.49676724137931033,0.8477970627503337,,,,
class_weight_search,class_weight_dissatisfied_3_neutral_2,2,2,Extra Trees,6834,3417,20,0.22770660000969656,0.0316840999876149,0.25939069999731146,"Manual class weights: {0: 3, 1: 2, 2: 1}.",0.5732560368799909,0.7251975417032485,0.5501375398449743,0.3099209833187006,"{'dissatisfied': 3, 'neutral': 2, 'satisfied': 1}",0.30165289256198347,0.4746494066882416,0.8741103202846975,,,,
class_weight_search,class_weight_dissatisfied_4_neutral_2,1,2,Extra Trees,6834,3417,20,0.2440321999893058,0.022132999991299585,0.2661651999806054,"Manual class weights: {0: 4, 1: 2, 2: 1}.",0.5516083302061949,0.7026631548141645,0.5396562639232856,0.3412350014632719,"{'dissatisfied': 4, 'neutral': 2, 'satisfied': 1}",0.30991735537190085,0.4665948275862069,0.842456608811749,,,,
class_weight_search,class_weight_dissatisfied_4_neutral_2,2,2,Extra Trees,6834,3417,20,0.20199259999208152,0.026448399992659688,0.2284409999847412,"Manual class weights: {0: 4, 1: 2, 2: 1}.",0.5622913567602628,0.713491366695932,0.5472003179232593,0.3242610477026632,"{'dissatisfied': 4, 'neutral': 2, 'satisfied': 1}",0.34297520661157027,0.42718446601941745,0.87144128113879,,,,
class_weight_search,class_weight_dissatisfied_5_neutral_2,1,2,Extra Trees,6834,3417,20,0.22907249999116175,0.016922100010560825,0.24599460000172257,"Manual class weights: {0: 5, 1: 2, 2: 1}.",0.5641750175773984,0.707638279192274,0.5554509730398899,0.3330406789581504,"{'dissatisfied': 5, 'neutral': 2, 'satisfied': 1}",0.359504132231405,0.45905172413793105,0.8477970627503337,,,,
class_weight_search,class_weight_dissatisfied_5_neutral_2,2,2,Extra Trees,6834,3417,20,0.23511730000609532,0.04495340000721626,0.2800707000133116,"Manual class weights: {0: 5, 1: 2, 2: 1}.",0.5696492514992157,0.7143693298214808,0.5565764355387691,0.32338308457711445,"{'dissatisfied': 5, 'neutral': 2, 'satisfied': 1}",0.359504132231405,0.447680690399137,0.8625444839857651,,,,
class_weight_search,class_weight_stronger_dissatisfied,1,2,Extra Trees,6834,3417,20,0.1831137000117451,0.0207663000037428,0.2038800000154879,Stronger dissatisfied weight only.,0.5337707117071284,0.710857477319286,0.5241235421861575,0.3374304945858941,"{'dissatisfied': 4, 'neutral': 1, 'satisfied': 1}",0.34297520661157027,0.31573275862068967,0.9136626613262128,,,,
class_weight_search,class_weight_stronger_dissatisfied,2,2,Extra Trees,6834,3417,20,0.19336889998521656,0.021152100001927465,0.21452099998714402,Stronger dissatisfied weight only.,0.5497235753683801,0.7211003804506877,0.5388357618159612,0.32455370207784606,"{'dissatisfied': 4, 'neutral': 1, 'satisfied': 1}",0.384297520661157,0.30204962243797195,0.9301601423487544,,,,
class_weight_search,class_weight_stronger_neutral,1,2,Extra Trees,6834,3417,20,0.19720239998423494,0.020043700002133846,0.2172460999863688,Stronger neutral weight only.,0.5206096176093428,0.713491366695932,0.5080062459074339,0.31431079894644426,"{'dissatisfied': 1, 'neutral': 2.5, 'satisfied': 1}",0.11983471074380166,0.5657327586206896,0.8384512683578104,,,,
class_weight_search,class_weight_stronger_neutral,2,2,Extra Trees,6834,3417,20,0.22848409999278374,0.030375100002856925,0.25885919999564067,Stronger neutral weight only.,0.541170444363349,0.7143693298214808,0.515979393376346,0.3163593795727246,"{'dissatisfied': 1, 'neutral': 2.5, 'satisfied': 1}",0.18181818181818182,0.5102481121898598,0.8558718861209964,,,,
class_weight_search,class_weight_stronger_dissatisfied_neutral,1,2,Extra Trees,6834,3417,20,0.21569159999489784,0.02092179999453947,0.2366133999894373,Stronger dissatisfied and neutral weights.,0.5587615161094036,0.6988586479367866,0.5480593901861442,0.3383084577114428,"{'dissatisfied': 4, 'neutral': 2.5, 'satisfied': 1}",0.30991735537190085,0.5193965517241379,0.8148642634623943,,,,
class_weight_search,class_weight_stronger_dissatisfied_neutral,2,2,Extra Trees,6834,3417,20,0.16748160001588985,0.01812299998709932,0.18560460000298917,Stronger dissatisfied and neutral weights.,0.5641844173725832,0.7047117354404449,0.5475940191957254,0.3289435177055897,"{'dissatisfied': 4, 'neutral': 2.5, 'satisfied': 1}",0.32231404958677684,0.48327939590075514,0.8371886120996441,,,,
class_weight_threshold_tuning,best_class_weight_nested_threshold,1,2,Extra Trees,6834,3417,20,0.1373736999812536,0.015601999999489635,0.15297569998074323,Nested inner-fold probability multiplier tuning applied to class_weight_dissatisfied_5_neutral_2.,0.5713176867316474,0.7026631548141645,0.5686760809479293,0.33362598770851626,,0.34297520661157027,0.5646551724137931,0.7983978638184246,class_weight_dissatisfied_5_neutral_2,1.2,1.2,1.0
class_weight_threshold_tuning,best_class_weight_nested_threshold,2,2,Extra Trees,6834,3417,20,0.12980390002485365,0.015024200023617595,0.14482810004847124,Nested inner-fold probability multiplier tuning applied to class_weight_dissatisfied_5_neutral_2.,0.5705659117925344,0.6985659935616038,0.5672592177709602,0.3412350014632719,,0.371900826446281,0.5242718446601942,0.8056049822064056,class_weight_dissatisfied_5_neutral_2,1.2,1.2,1.0
complete_case_filter,complete_main_ieq_sensors,1,2,Extra Trees,5349,2674,20,0.107619300018996,0.011259199993219227,0.11887850001221523,"Rows with originally observed Temperature, RH, CO2, Lighting, and Sound.",0.5743081834780759,0.6900934579439252,0.5800828538729511,0.3540186915887851,,,,,,,,
complete_case_filter,complete_main_ieq_sensors,2,2,Extra Trees,5349,2675,20,0.09679720000713132,0.012601299997186288,0.10939850000431761,"Rows with originally observed Temperature, RH, CO2, Lighting, and Sound.",0.5715824506750077,0.6982049364248317,0.5678337346471225,0.3410620792819746,,,,,,,,
complete_case_filter,complete_lighting_sound_ttrend,1,2,Extra Trees,2314,1157,20,0.05404889999772422,0.007767300005070865,0.061816200002795085,"Rows with originally observed Lighting, Sound, and Ttrend.",0.560854590796085,0.6707000864304236,0.5653055911499099,0.37683664649956783,,,,,,,,
complete_case_filter,complete_lighting_sound_ttrend,2,2,Extra Trees,2314,1157,20,0.06254330000956543,0.010740700003225356,0.07328400001279078,"Rows with originally observed Lighting, Sound, and Ttrend.",0.5671765722109902,0.6629213483146067,0.5676448633871776,0.37510803802938636,,,,,,,,
train_fold_class_balancing,random_oversample_to_50pct_majority,1,2,Extra Trees,6834,4496,20,0.21451369998976588,0.01685310000902973,0.2313667999987956,Randomly duplicates minority-class training records up to 50 percent of the majority-class count.,0.5670204075968707,0.6953467954345918,0.5783016370708267,0.3526485220954053,,,,,,,,
train_fold_class_balancing,random_oversample_to_50pct_majority,2,2,Extra Trees,6834,4495,20,0.19903099999646656,0.017130799998994917,0.21616179999546148,Randomly duplicates minority-class training records up to 50 percent of the majority-class count.,0.5544763145184387,0.6892010535557507,0.563701750803044,0.3576236464735148,,,,,,,,
train_fold_class_balancing,synthetic_interpolate_to_50pct_majority,1,2,Extra Trees,6834,4496,20,0.2340540000004694,0.017427600017981604,0.251481600018451,Creates fold-internal synthetic minority-class training rows up to 50 percent of the majority-class count.,0.5726885763497541,0.7020778460637986,0.5856476690218964,0.3494293239683933,,,,,,,,
train_fold_class_balancing,synthetic_interpolate_to_50pct_majority,2,2,Extra Trees,6834,4495,20,0.18609770000330172,0.016322400013450533,0.20242010001675226,Creates fold-internal synthetic minority-class training rows up to 50 percent of the majority-class count.,0.5496847244949757,0.6856892010535558,0.5687406398172543,0.3778167983611355,,,,,,,,
train_fold_class_balancing,synthetic_interpolate_to_majority,1,2,Extra Trees,6834,6744,20,0.2846623999939766,0.01466800001799129,0.29933040001196787,Creates fold-internal synthetic minority-class training rows up to the majority-class count.,0.5731285662501798,0.7038337723148961,0.5822486910235569,0.3435762364647352,,,,,,,,
train_fold_class_balancing,synthetic_interpolate_to_majority,2,2,Extra Trees,6834,6741,20,0.23869170001125894,0.01444260001881048,0.2531343000300694,Creates fold-internal synthetic minority-class training rows up to the majority-class count.,0.545594556206397,0.6842259291776412,0.5654249178067938,0.37635352648522097,,,,,,,,
