experiment,variant,fold,cv_splits,model,rows,train_rows_after_sampling,predictors,fit_seconds,predict_seconds,total_seconds,note,macro_f1,accuracy,balanced_accuracy,ordinal_mae
ordinal_classification,ordinal_extra_trees_decomposition,1,2,Extra Trees,6834,3417,20,0.2470663999847602,0.032170899998163804,0.279237299982924,Two-threshold ordinal decomposition with fold-internal binary classifiers.,0.551479560017984,0.707638279192274,0.5495778764728535,0.34064969271290607
ordinal_classification,ordinal_extra_trees_decomposition,2,2,Extra Trees,6834,3417,20,0.2740430000121705,0.03665339999133721,0.31069640000350773,Two-threshold ordinal decomposition with fold-internal binary classifiers.,0.5570862587144917,0.7099795141937372,0.5505279639859991,0.3321627158326017
ordinal_classification,ordinal_random_forest_decomposition,1,2,Random Forest,6834,3417,20,0.15310679998947307,0.03532870000344701,0.18843549999292009,Two-threshold ordinal decomposition with fold-internal binary classifiers.,0.5304333408289392,0.6953467954345918,0.5372580569201142,0.3596722270997951
ordinal_classification,ordinal_random_forest_decomposition,2,2,Random Forest,6834,3417,20,0.12108010001247749,0.02761839999584481,0.1486985000083223,Two-threshold ordinal decomposition with fold-internal binary classifiers.,0.5063158937627499,0.6810067310506293,0.5126436133120903,0.3743049458589406
