school_id,room_id,date,time,manuf_id,instr_id,co2_v,temp_v
no-1,27,2024-01-04,05:00,sdanlegg,schneider,501.0,18.9
no-1,27,2024-01-04,06:00,sdanlegg,schneider,514.0,18.2
no-1,27,2024-01-04,07:00,sdanlegg,schneider,521.0,20.1
no-1,27,2024-01-04,08:00,sdanlegg,schneider,1140.0,22.0
no-1,27,2024-01-04,09:00,sdanlegg,schneider,561.0,20.7
no-1,27,2024-01-04,10:00,sdanlegg,schneider,1075.0,22.4
no-1,27,2024-01-04,11:00,sdanlegg,schneider,1066.0,22.5
no-1,27,2024-01-04,12:00,sdanlegg,schneider,1192.0,23.0
no-1,27,2024-01-04,13:00,sdanlegg,schneider,903.0,22.4
no-1,27,2024-01-04,14:00,sdanlegg,schneider,535.0,20.8
no-1,27,2024-01-04,15:00,sdanlegg,schneider,523.0,22.0
no-1,27,2024-01-04,16:00,sdanlegg,schneider,526.0,22.0
no-1,27,2024-01-04,17:00,sdanlegg,schneider,527.0,22.4
no-1,27,2024-01-04,18:00,sdanlegg,schneider,525.0,21.9
no-1,27,2024-01-04,19:00,sdanlegg,schneider,528.0,21.9
no-1,27,2024-01-04,20:00,sdanlegg,schneider,532.0,21.9
no-1,27,2024-01-04,21:00,sdanlegg,schneider,535.0,21.8
no-1,27,2024-01-04,22:00,sdanlegg,schneider,539.0,21.8
no-1,27,2024-01-04,23:00,sdanlegg,schneider,542.0,21.8
no-1,27,2024-01-05,00:00,sdanlegg,schneider,546.0,21.8
no-1,27,2024-01-05,01:00,sdanlegg,schneider,549.0,21.8
no-1,27,2024-01-05,02:00,sdanlegg,schneider,553.0,21.8
no-1,27,2024-01-05,03:00,sdanlegg,schneider,556.0,21.7
no-1,27,2024-01-05,04:00,sdanlegg,schneider,560.0,21.7
no-1,27,2024-01-05,05:00,sdanlegg,schneider,563.0,21.7
no-1,27,2024-01-05,06:00,sdanlegg,schneider,567.0,21.7
no-1,27,2024-01-05,07:00,sdanlegg,schneider,570.0,21.6
no-1,27,2024-01-05,08:00,sdanlegg,schneider,1008.0,21.8
no-1,27,2024-01-05,09:00,sdanlegg,schneider,934.0,22.2
no-1,27,2024-01-05,10:00,sdanlegg,schneider,586.0,21.4
no-1,27,2024-01-05,11:00,sdanlegg,schneider,971.0,21.5
no-1,27,2024-01-05,12:00,sdanlegg,schneider,1076.0,22.0
no-1,27,2024-01-05,13:00,sdanlegg,schneider,1157.0,23.2
no-1,27,2024-01-05,14:00,sdanlegg,schneider,645.0,20.7
no-1,27,2024-01-05,15:00,sdanlegg,schneider,526.0,21.9
no-1,27,2024-01-05,16:00,sdanlegg,schneider,527.0,19.1
no-1,27,2024-01-05,17:00,sdanlegg,schneider,526.0,17.4
no-1,27,2024-01-05,18:00,sdanlegg,schneider,528.0,16.8
no-1,27,2024-01-05,19:00,sdanlegg,schneider,522.0,16.4
no-1,27,2024-01-05,20:00,sdanlegg,schneider,522.0,16.2
no-1,27,2024-01-05,21:00,sdanlegg,schneider,522.0,15.8
no-1,27,2024-01-05,22:00,sdanlegg,schneider,521.0,15.2
no-1,27,2024-01-05,23:00,sdanlegg,schneider,523.0,15.2
no-1,27,2024-01-06,00:00,sdanlegg,schneider,534.0,15.0
no-1,27,2024-01-06,01:00,sdanlegg,schneider,525.0,15.0
no-1,27,2024-01-06,02:00,sdanlegg,schneider,530.0,15.0
no-1,27,2024-01-06,03:00,sdanlegg,schneider,523.0,14.8
no-1,27,2024-01-06,04:00,sdanlegg,schneider,519.0,14.3
no-1,27,2024-01-06,05:00,sdanlegg,schneider,525.0,13.7
no-1,27,2024-01-06,06:00,sdanlegg,schneider,524.0,14.0
no-1,27,2024-01-06,07:00,sdanlegg,schneider,527.0,13.8
no-1,27,2024-01-06,08:00,sdanlegg,schneider,519.0,13.6
no-1,27,2024-01-06,09:00,sdanlegg,schneider,530.0,14.1
no-1,27,2024-01-06,10:00,sdanlegg,schneider,535.0,14.0
no-1,27,2024-01-06,11:00,sdanlegg,schneider,527.0,14.2
no-1,27,2024-01-06,12:00,sdanlegg,schneider,535.0,14.2
no-1,27,2024-01-06,13:00,sdanlegg,schneider,534.0,14.7
no-1,27,2024-01-06,14:00,sdanlegg,schneider,551.0,14.6
no-1,27,2024-01-06,15:00,sdanlegg,schneider,544.0,14.4
no-1,27,2024-01-06,16:00,sdanlegg,schneider,544.0,14.4
no-1,27,2024-01-06,17:00,sdanlegg,schneider,537.0,14.4
no-1,27,2024-01-06,18:00,sdanlegg,schneider,547.0,14.6
no-1,27,2024-01-06,19:00,sdanlegg,schneider,545.0,14.4
no-1,27,2024-01-06,20:00,sdanlegg,schneider,537.0,14.4
no-1,27,2024-01-06,21:00,sdanlegg,schneider,542.0,14.5
no-1,27,2024-01-06,22:00,sdanlegg,schneider,528.0,14.2
no-1,27,2024-01-06,23:00,sdanlegg,schneider,539.0,14.7
no-1,27,2024-01-07,00:00,sdanlegg,schneider,539.0,14.5
no-1,27,2024-01-07,01:00,sdanlegg,schneider,535.0,14.2
no-1,27,2024-01-07,02:00,sdanlegg,schneider,534.0,14.1
no-1,27,2024-01-07,03:00,sdanlegg,schneider,535.0,14.1
no-1,27,2024-01-07,04:00,sdanlegg,schneider,534.0,14.1
no-1,27,2024-01-07,05:00,sdanlegg,schneider,528.0,14.1
no-1,27,2024-01-07,06:00,sdanlegg,schneider,480.0,14.0
no-1,27,2024-01-07,07:00,sdanlegg,schneider,540.0,13.6
no-1,27,2024-01-07,08:00,sdanlegg,schneider,530.0,13.9
no-1,27,2024-01-07,09:00,sdanlegg,schneider,544.0,13.9
no-1,27,2024-01-07,10:00,sdanlegg,schneider,537.0,13.8
no-1,27,2024-01-07,11:00,sdanlegg,schneider,524.0,14.2
no-1,27,2024-01-07,12:00,sdanlegg,schneider,537.0,14.2
no-1,27,2024-01-07,13:00,sdanlegg,schneider,526.0,14.2
no-1,27,2024-01-07,14:00,sdanlegg,schneider,536.0,14.3
no-1,27,2024-01-07,15:00,sdanlegg,schneider,528.0,14.3
no-1,27,2024-01-07,16:00,sdanlegg,schneider,528.0,14.0
no-1,27,2024-01-07,17:00,sdanlegg,schneider,537.0,13.9
no-1,27,2024-01-07,18:00,sdanlegg,schneider,537.0,14.4
no-1,27,2024-01-07,19:00,sdanlegg,schneider,531.0,14.4
no-1,27,2024-01-07,20:00,sdanlegg,schneider,544.0,14.2
no-1,27,2024-01-07,21:00,sdanlegg,schneider,551.0,14.2
no-1,27,2024-01-07,22:00,sdanlegg,schneider,545.0,14.1
no-1,27,2024-01-07,23:00,sdanlegg,schneider,540.0,14.0
no-1,27,2024-01-08,00:00,sdanlegg,schneider,530.0,14.2
no-1,27,2024-01-08,01:00,sdanlegg,schneider,541.0,13.9
no-1,27,2024-01-08,02:00,sdanlegg,schneider,540.0,13.8
no-1,27,2024-01-08,03:00,sdanlegg,schneider,533.0,13.9
no-1,27,2024-01-08,04:00,sdanlegg,schneider,540.0,13.8
no-1,27,2024-01-08,05:00,sdanlegg,schneider,534.0,13.8
no-1,27,2024-01-08,06:00,sdanlegg,schneider,544.0,14.6
no-1,27,2024-01-08,07:00,sdanlegg,schneider,538.0,14.4
no-1,27,2024-01-08,08:00,sdanlegg,schneider,561.0,14.5
no-1,27,2024-01-08,09:00,sdanlegg,schneider,1112.0,19.0
no-1,27,2024-01-08,10:00,sdanlegg,schneider,1322.0,21.6
no-1,27,2024-01-08,11:00,sdanlegg,schneider,1147.0,21.0
no-1,27,2024-01-08,12:00,sdanlegg,schneider,1101.0,21.5
no-1,27,2024-01-08,13:00,sdanlegg,schneider,1172.0,21.6
no-1,27,2024-01-08,14:00,sdanlegg,schneider,755.0,21.0
no-1,27,2024-01-08,15:00,sdanlegg,schneider,576.0,21.8
no-1,27,2024-01-08,16:00,sdanlegg,schneider,575.0,22.2
no-1,27,2024-01-08,17:00,sdanlegg,schneider,572.0,21.6
no-1,27,2024-01-08,18:00,sdanlegg,schneider,577.0,21.8
no-1,27,2024-01-08,19:00,sdanlegg,schneider,586.0,21.8
no-1,27,2024-01-08,20:00,sdanlegg,schneider,590.0,21.8
no-1,27,2024-01-08,21:00,sdanlegg,schneider,590.0,21.9
no-1,27,2024-01-08,22:00,sdanlegg,schneider,587.0,22.0
no-1,27,2024-01-08,23:00,sdanlegg,schneider,580.0,22.0
no-1,27,2024-01-09,00:00,sdanlegg,schneider,578.0,22.1
no-1,27,2024-01-09,01:00,sdanlegg,schneider,575.0,22.2
no-1,27,2024-01-09,02:00,sdanlegg,schneider,575.0,22.0
no-1,27,2024-01-09,03:00,sdanlegg,schneider,571.0,21.9
no-1,27,2024-01-09,04:00,sdanlegg,schneider,572.0,22.1
no-1,27,2024-01-09,05:00,sdanlegg,schneider,565.0,21.7
no-1,27,2024-01-09,06:00,sdanlegg,schneider,564.0,22.0
no-1,27,2024-01-09,07:00,sdanlegg,schneider,559.0,20.9
no-1,27,2024-01-09,08:00,sdanlegg,schneider,1082.0,22.0
no-1,27,2024-01-09,09:00,sdanlegg,schneider,1016.0,22.6
no-1,27,2024-01-09,10:00,sdanlegg,schneider,822.0,22.4
no-1,27,2024-01-09,11:00,sdanlegg,schneider,1023.0,22.1
no-1,27,2024-01-09,12:00,sdanlegg,schneider,1212.0,22.9
no-1,27,2024-01-09,13:00,sdanlegg,schneider,954.0,22.6
no-1,27,2024-01-09,14:00,sdanlegg,schneider,590.0,21.4
no-1,27,2024-01-09,15:00,sdanlegg,schneider,608.0,22.2
no-1,27,2024-01-09,16:00,sdanlegg,schneider,610.0,22.6
no-1,27,2024-01-09,17:00,sdanlegg,schneider,598.0,21.8
no-1,27,2024-01-09,18:00,sdanlegg,schneider,610.0,21.6
no-1,27,2024-01-09,19:00,sdanlegg,schneider,595.0,22.2
no-1,27,2024-01-09,20:00,sdanlegg,schneider,599.0,21.8
no-1,27,2024-01-09,21:00,sdanlegg,schneider,597.0,22.2
no-1,27,2024-01-09,22:00,sdanlegg,schneider,591.0,21.9
no-1,27,2024-01-09,23:00,sdanlegg,schneider,580.0,21.9
no-1,27,2024-01-10,00:00,sdanlegg,schneider,583.0,22.2
no-1,27,2024-01-10,01:00,sdanlegg,schneider,575.0,21.5
no-1,27,2024-01-10,02:00,sdanlegg,schneider,577.0,22.2
no-1,27,2024-01-10,03:00,sdanlegg,schneider,569.0,22.1
no-1,27,2024-01-10,04:00,sdanlegg,schneider,563.0,21.6
no-1,27,2024-01-10,05:00,sdanlegg,schneider,562.0,22.3
no-1,27,2024-01-10,06:00,sdanlegg,schneider,554.0,22.0
no-1,27,2024-01-10,07:00,sdanlegg,schneider,561.0,21.1
no-1,27,2024-01-10,08:00,sdanlegg,schneider,818.0,21.4
no-1,27,2024-01-10,09:00,sdanlegg,schneider,593.0,20.9
no-1,27,2024-01-10,10:00,sdanlegg,schneider,1039.0,22.4
no-1,27,2024-01-10,11:00,sdanlegg,schneider,1102.0,22.8
no-1,27,2024-01-10,12:00,sdanlegg,schneider,1014.0,21.9
no-1,27,2024-01-10,13:00,sdanlegg,schneider,908.0,22.7
no-1,27,2024-01-10,14:00,sdanlegg,schneider,589.0,21.3
no-1,27,2024-01-10,15:00,sdanlegg,schneider,593.0,22.2
no-1,27,2024-01-10,16:00,sdanlegg,schneider,594.0,22.0
no-1,27,2024-01-10,17:00,sdanlegg,schneider,593.0,22.1
no-1,27,2024-01-10,18:00,sdanlegg,schneider,566.0,22.0
no-1,27,2024-01-10,19:00,sdanlegg,schneider,563.0,22.2
no-1,27,2024-01-10,20:00,sdanlegg,schneider,531.0,22.1
no-1,27,2024-01-10,21:00,sdanlegg,schneider,553.0,22.0
no-1,27,2024-01-10,22:00,sdanlegg,schneider,559.0,22.4
no-1,27,2024-01-10,23:00,sdanlegg,schneider,546.0,21.8
no-1,27,2024-01-11,00:00,sdanlegg,schneider,546.0,22.0
no-1,27,2024-01-11,01:00,sdanlegg,schneider,548.0,22.3
no-1,27,2024-01-11,02:00,sdanlegg,schneider,545.0,21.8
no-1,27,2024-01-11,03:00,sdanlegg,schneider,540.0,22.0
no-1,27,2024-01-11,04:00,sdanlegg,schneider,555.0,22.3
no-1,27,2024-01-11,05:00,sdanlegg,schneider,536.0,21.7
no-1,27,2024-01-11,06:00,sdanlegg,schneider,538.0,22.2
no-1,27,2024-01-11,07:00,sdanlegg,schneider,527.0,21.3
no-1,27,2024-01-11,08:00,sdanlegg,schneider,1002.0,22.6
no-1,27,2024-01-11,09:00,sdanlegg,schneider,557.0,21.8
no-1,27,2024-01-11,10:00,sdanlegg,schneider,945.0,23.1
no-1,27,2024-01-11,11:00,sdanlegg,schneider,937.0,23.1
no-1,27,2024-01-11,12:00,sdanlegg,schneider,1115.0,24.0
no-1,27,2024-01-11,13:00,sdanlegg,schneider,971.0,23.7
no-1,27,2024-01-11,14:00,sdanlegg,schneider,532.0,22.0
no-1,27,2024-01-11,15:00,sdanlegg,schneider,523.0,22.3
no-1,27,2024-01-11,16:00,sdanlegg,schneider,526.0,22.0
no-1,27,2024-01-11,17:00,sdanlegg,schneider,534.0,22.3
no-1,27,2024-01-11,18:00,sdanlegg,schneider,536.0,21.8
no-1,27,2024-01-11,19:00,sdanlegg,schneider,527.0,22.3
no-1,27,2024-01-11,20:00,sdanlegg,schneider,535.0,22.0
no-1,27,2024-01-11,21:00,sdanlegg,schneider,535.0,21.9
no-1,27,2024-01-11,22:00,sdanlegg,schneider,536.0,22.4
no-1,27,2024-01-11,23:00,sdanlegg,schneider,528.0,21.8
no-1,27,2024-01-12,00:00,sdanlegg,schneider,530.0,22.1
no-1,27,2024-01-12,01:00,sdanlegg,schneider,531.0,22.3
no-1,27,2024-01-12,02:00,sdanlegg,schneider,520.0,21.6
no-1,27,2024-01-12,03:00,sdanlegg,schneider,520.0,22.2
no-1,27,2024-01-12,04:00,sdanlegg,schneider,523.0,22.3
no-1,27,2024-01-12,05:00,sdanlegg,schneider,525.0,21.7
no-1,27,2024-01-12,06:00,sdanlegg,schneider,522.0,22.2
no-1,27,2024-01-12,07:00,sdanlegg,schneider,517.0,21.3
no-1,27,2024-01-12,08:00,sdanlegg,schneider,1050.0,22.5
no-1,27,2024-01-12,09:00,sdanlegg,schneider,967.0,23.4
no-1,27,2024-01-12,10:00,sdanlegg,schneider,736.0,22.9
no-1,27,2024-01-12,11:00,sdanlegg,schneider,933.0,22.7
no-1,27,2024-01-12,12:00,sdanlegg,schneider,978.0,23.5
no-1,27,2024-01-12,13:00,sdanlegg,schneider,986.0,23.5
no-1,27,2024-01-12,14:00,sdanlegg,schneider,723.0,22.9
no-1,27,2024-01-12,15:00,sdanlegg,schneider,549.0,21.8
no-1,27,2024-01-12,16:00,sdanlegg,schneider,545.0,21.4
no-1,27,2024-01-12,17:00,sdanlegg,schneider,554.0,21.0
no-1,27,2024-01-12,18:00,sdanlegg,schneider,546.0,20.7
no-1,27,2024-01-12,19:00,sdanlegg,schneider,544.0,20.5
no-1,27,2024-01-12,20:00,sdanlegg,schneider,557.0,20.3
no-1,27,2024-01-12,21:00,sdanlegg,schneider,543.0,20.2
no-1,27,2024-01-12,22:00,sdanlegg,schneider,542.0,20.0
no-1,27,2024-01-12,23:00,sdanlegg,schneider,540.0,19.9
no-1,27,2024-01-13,00:00,sdanlegg,schneider,532.0,19.8
no-1,27,2024-01-13,01:00,sdanlegg,schneider,537.0,19.7
no-1,27,2024-01-13,02:00,sdanlegg,schneider,530.0,19.7
no-1,27,2024-01-13,03:00,sdanlegg,schneider,532.0,19.6
no-1,27,2024-01-13,04:00,sdanlegg,schneider,534.0,19.5
no-1,27,2024-01-13,05:00,sdanlegg,schneider,525.0,19.5
no-1,27,2024-01-13,06:00,sdanlegg,schneider,525.0,19.4
no-1,27,2024-01-13,07:00,sdanlegg,schneider,519.0,19.4
no-1,27,2024-01-13,08:00,sdanlegg,schneider,523.0,19.4
no-1,27,2024-01-13,09:00,sdanlegg,schneider,514.0,19.3
no-1,27,2024-01-13,10:00,sdanlegg,schneider,522.0,19.3
no-1,27,2024-01-13,11:00,sdanlegg,schneider,510.0,19.3
no-1,27,2024-01-13,12:00,sdanlegg,schneider,513.0,19.3
no-1,27,2024-01-13,13:00,sdanlegg,schneider,522.0,19.3
no-1,27,2024-01-13,14:00,sdanlegg,schneider,523.0,19.3
no-1,27,2024-01-13,15:00,sdanlegg,schneider,523.0,19.2
no-1,27,2024-01-13,16:00,sdanlegg,schneider,528.0,19.2
no-1,27,2024-01-13,17:00,sdanlegg,schneider,523.0,19.1
no-1,27,2024-01-13,18:00,sdanlegg,schneider,524.0,19.0
no-1,27,2024-01-13,19:00,sdanlegg,schneider,514.0,19.0
no-1,27,2024-01-13,20:00,sdanlegg,schneider,516.0,19.0
no-1,27,2024-01-13,21:00,sdanlegg,schneider,520.0,19.0
no-1,27,2024-01-13,22:00,sdanlegg,schneider,518.0,19.0
no-1,27,2024-01-13,23:00,sdanlegg,schneider,522.0,18.9
no-1,27,2024-01-14,00:00,sdanlegg,schneider,516.0,18.9
no-1,27,2024-01-14,01:00,sdanlegg,schneider,511.0,18.8
no-1,27,2024-01-14,02:00,sdanlegg,schneider,506.0,18.8
no-1,27,2024-01-14,03:00,sdanlegg,schneider,511.0,18.8
no-1,27,2024-01-14,04:00,sdanlegg,schneider,504.0,18.8
no-1,27,2024-01-14,05:00,sdanlegg,schneider,509.0,18.7
no-1,27,2024-01-14,06:00,sdanlegg,schneider,510.0,18.7
no-1,27,2024-01-14,07:00,sdanlegg,schneider,504.0,18.7
no-1,27,2024-01-14,08:00,sdanlegg,schneider,506.0,18.6
no-1,27,2024-01-14,09:00,sdanlegg,schneider,508.0,18.6
no-1,27,2024-01-14,10:00,sdanlegg,schneider,518.0,18.6
no-1,27,2024-01-14,11:00,sdanlegg,schneider,503.0,18.6
no-1,27,2024-01-14,12:00,sdanlegg,schneider,512.0,18.7
no-1,27,2024-01-14,13:00,sdanlegg,schneider,523.0,18.7
no-1,27,2024-01-14,14:00,sdanlegg,schneider,521.0,18.7
no-1,27,2024-01-14,15:00,sdanlegg,schneider,525.0,18.6
no-1,27,2024-01-14,16:00,sdanlegg,schneider,516.0,18.6
no-1,27,2024-01-14,17:00,sdanlegg,schneider,517.0,18.6
no-1,27,2024-01-14,18:00,sdanlegg,schneider,526.0,18.6
no-1,27,2024-01-14,19:00,sdanlegg,schneider,508.0,18.6
no-1,27,2024-01-14,20:00,sdanlegg,schneider,507.0,18.4
no-1,27,2024-01-14,21:00,sdanlegg,schneider,520.0,18.4
no-1,27,2024-01-14,22:00,sdanlegg,schneider,516.0,18.3
no-1,27,2024-01-14,23:00,sdanlegg,schneider,500.0,18.3
no-1,27,2024-01-15,00:00,sdanlegg,schneider,513.0,18.3
no-1,27,2024-01-15,01:00,sdanlegg,schneider,511.0,18.2
no-1,27,2024-01-15,02:00,sdanlegg,schneider,505.0,18.2
no-1,27,2024-01-15,03:00,sdanlegg,schneider,513.0,18.1
no-1,27,2024-01-15,04:00,sdanlegg,schneider,510.0,18.0
no-1,27,2024-01-15,05:00,sdanlegg,schneider,498.0,18.0
no-1,27,2024-01-15,06:00,sdanlegg,schneider,507.0,17.9
no-1,27,2024-01-15,07:00,sdanlegg,schneider,510.0,20.4
no-1,27,2024-01-15,08:00,sdanlegg,schneider,582.0,21.4
no-1,27,2024-01-15,09:00,sdanlegg,schneider,905.0,21.8
no-1,27,2024-01-15,10:00,sdanlegg,schneider,1094.0,22.5
no-1,27,2024-01-15,11:00,sdanlegg,schneider,1122.0,22.8
no-1,27,2024-01-15,12:00,sdanlegg,schneider,1150.0,23.1
no-1,27,2024-01-15,13:00,sdanlegg,schneider,1072.0,23.0
no-1,27,2024-01-15,14:00,sdanlegg,schneider,745.0,22.6
no-1,27,2024-01-15,15:00,sdanlegg,schneider,528.0,21.3
no-1,27,2024-01-15,16:00,sdanlegg,schneider,516.0,20.7
no-1,27,2024-01-15,17:00,sdanlegg,schneider,518.0,20.0
no-1,27,2024-01-15,18:00,sdanlegg,schneider,517.0,19.5
no-1,27,2024-01-15,19:00,sdanlegg,schneider,521.0,19.2
no-1,27,2024-01-15,20:00,sdanlegg,schneider,516.0,19.2
no-1,27,2024-01-15,21:00,sdanlegg,schneider,70.0,19.3
no-1,27,2024-01-15,22:00,sdanlegg,schneider,514.0,19.4
no-1,27,2024-01-15,23:00,sdanlegg,schneider,521.0,18.9
no-1,27,2024-01-16,00:00,sdanlegg,schneider,524.0,18.7
no-1,27,2024-01-16,01:00,sdanlegg,schneider,520.0,18.5
no-1,27,2024-01-16,02:00,sdanlegg,schneider,519.0,18.3
no-1,27,2024-01-16,03:00,sdanlegg,schneider,526.0,18.2
no-1,27,2024-01-16,04:00,sdanlegg,schneider,531.0,18.1
no-1,27,2024-01-16,05:00,sdanlegg,schneider,524.0,18.0
no-1,27,2024-01-16,06:00,sdanlegg,schneider,520.0,18.0
no-1,27,2024-01-16,07:00,sdanlegg,schneider,525.0,20.3
no-1,27,2024-01-16,08:00,sdanlegg,schneider,1063.0,21.9
no-1,27,2024-01-16,09:00,sdanlegg,schneider,990.0,22.2
no-1,27,2024-01-16,10:00,sdanlegg,schneider,574.0,21.3
no-1,27,2024-01-16,11:00,sdanlegg,schneider,916.0,21.6
no-1,27,2024-01-16,12:00,sdanlegg,schneider,1006.0,22.3
no-1,27,2024-01-16,13:00,sdanlegg,schneider,1079.0,22.8
no-1,27,2024-01-16,14:00,sdanlegg,schneider,844.0,22.3
no-1,27,2024-01-16,15:00,sdanlegg,schneider,535.0,21.0
no-1,27,2024-01-16,16:00,sdanlegg,schneider,526.0,20.2
no-1,27,2024-01-16,17:00,sdanlegg,schneider,533.0,19.7
no-1,27,2024-01-16,18:00,sdanlegg,schneider,526.0,19.4
no-1,27,2024-01-16,19:00,sdanlegg,schneider,518.0,19.1
no-1,27,2024-01-16,20:00,sdanlegg,schneider,525.0,19.0
no-1,27,2024-01-16,21:00,sdanlegg,schneider,532.0,18.8
no-1,27,2024-01-16,22:00,sdanlegg,schneider,521.0,18.7
no-1,27,2024-01-16,23:00,sdanlegg,schneider,525.0,18.6
no-1,27,2024-01-17,00:00,sdanlegg,schneider,522.0,18.5
