experiment,variant,cv_splits,model,rows,predictors,positive_label,target_definition,f1_positive_mean,f1_positive_std,balanced_accuracy_mean,balanced_accuracy_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,accuracy_mean,accuracy_std,positive_rate_validation_mean,positive_rate_validation_std,fit_seconds_mean,fit_seconds_std,predict_seconds_mean,predict_seconds_std,total_seconds_mean,total_seconds_std,train_rows_after_sampling_mean,train_rows_after_sampling_std
alternative_binary_target,binary_dissatisfaction_risk,2,Extra Trees,6834,20,dissatisfied_votes_1_2,1 = IEQ votes 1-2; 0 = IEQ votes 3-5,0.3608168916580131,0.03446197119801523,0.6392893863473678,0.011995093103384437,0.7807171211036636,0.00910721507987507,0.2982785412670692,0.027475493527291995,0.9220076090137548,0.007242826263251138,0.07082235879426398,0.0,0.1953644499881193,0.02566394564328016,0.023106249995180406,0.004025488203770929,0.2184706999832997,0.029689433847051087,3417.0,0.0
alternative_binary_target,binary_satisfaction_acceptability,2,Extra Trees,6834,20,satisfied_votes_4_5,1 = IEQ votes 4-5; 0 = IEQ votes 1-3,0.8118984093851233,0.005177479938990173,0.7168921126362058,0.0007618144070697389,0.7945446753057585,0.003926087993570257,0.8694282852434163,0.0014159954156417241,0.7497805092186128,0.004552633651186423,0.657740708223588,0.00020693789323577146,0.25041994999628514,0.007755052188890234,0.031143550004344434,0.0004264560954172427,0.2815635000006296,0.007328596093472991,3417.0,0.0
