school_id,room_id,date,time,manuf_id,instr_id,co2_v,temp_v
no-1,11,2023-11-17,11:01,sdanlegg,schneider,893.0,22.1
no-1,11,2023-11-17,12:01,sdanlegg,schneider,822.0,22.7
no-1,11,2023-11-17,13:01,sdanlegg,schneider,587.0,21.9
no-1,11,2023-11-17,14:01,sdanlegg,schneider,407.0,22.0
no-1,11,2023-11-17,15:01,sdanlegg,schneider,390.0,21.0
no-1,11,2023-11-17,16:01,sdanlegg,schneider,400.0,19.8
no-1,11,2023-11-17,17:01,sdanlegg,schneider,407.0,19.1
no-1,11,2023-11-17,18:01,sdanlegg,schneider,400.0,18.7
no-1,11,2023-11-17,19:01,sdanlegg,schneider,392.0,18.4
no-1,11,2023-11-17,20:01,sdanlegg,schneider,386.0,18.0
no-1,11,2023-11-17,21:01,sdanlegg,schneider,391.0,17.8
no-1,11,2023-11-17,22:01,sdanlegg,schneider,395.0,18.6
no-1,11,2023-11-17,23:01,sdanlegg,schneider,385.0,17.8
no-1,11,2023-11-18,00:01,sdanlegg,schneider,397.0,18.3
no-1,11,2023-11-18,01:01,sdanlegg,schneider,384.0,18.0
no-1,11,2023-11-18,02:01,sdanlegg,schneider,390.0,17.9
no-1,11,2023-11-18,03:01,sdanlegg,schneider,380.0,18.3
no-1,11,2023-11-18,04:01,sdanlegg,schneider,391.0,18.3
no-1,11,2023-11-18,05:01,sdanlegg,schneider,404.0,17.7
no-1,11,2023-11-18,06:01,sdanlegg,schneider,395.0,18.0
no-1,11,2023-11-18,07:01,sdanlegg,schneider,398.0,18.5
no-1,11,2023-11-18,08:01,sdanlegg,schneider,397.0,18.2
no-1,11,2023-11-18,09:01,sdanlegg,schneider,403.0,17.6
no-1,11,2023-11-18,10:01,sdanlegg,schneider,396.0,18.0
no-1,11,2023-11-18,11:01,sdanlegg,schneider,410.0,18.5
no-1,11,2023-11-18,12:01,sdanlegg,schneider,401.0,18.2
no-1,11,2023-11-18,13:01,sdanlegg,schneider,403.0,18.0
no-1,11,2023-11-18,14:01,sdanlegg,schneider,409.0,18.5
no-1,11,2023-11-18,15:01,sdanlegg,schneider,417.0,18.1
no-1,11,2023-11-18,16:01,sdanlegg,schneider,414.0,17.6
no-1,11,2023-11-18,17:01,sdanlegg,schneider,411.0,17.9
no-1,11,2023-11-18,18:01,sdanlegg,schneider,406.0,18.3
no-1,11,2023-11-18,19:01,sdanlegg,schneider,407.0,18.4
no-1,11,2023-11-18,20:01,sdanlegg,schneider,403.0,18.2
no-1,11,2023-11-18,21:01,sdanlegg,schneider,412.0,17.7
no-1,11,2023-11-18,22:01,sdanlegg,schneider,394.0,17.7
no-1,11,2023-11-18,23:01,sdanlegg,schneider,402.0,18.0
no-1,11,2023-11-19,00:01,sdanlegg,schneider,394.0,18.4
no-1,11,2023-11-19,01:01,sdanlegg,schneider,398.0,18.3
no-1,11,2023-11-19,02:01,sdanlegg,schneider,390.0,18.0
no-1,11,2023-11-19,03:01,sdanlegg,schneider,415.0,17.6
no-1,11,2023-11-19,04:01,sdanlegg,schneider,395.0,17.9
no-1,11,2023-11-19,05:01,sdanlegg,schneider,391.0,18.3
no-1,11,2023-11-19,06:01,sdanlegg,schneider,387.0,18.4
no-1,11,2023-11-19,07:01,sdanlegg,schneider,387.0,18.2
no-1,11,2023-11-19,08:01,sdanlegg,schneider,373.0,17.7
no-1,11,2023-11-19,09:01,sdanlegg,schneider,390.0,17.7
no-1,11,2023-11-19,10:01,sdanlegg,schneider,379.0,18.1
no-1,11,2023-11-19,11:01,sdanlegg,schneider,395.0,18.4
no-1,11,2023-11-19,12:01,sdanlegg,schneider,382.0,18.1
no-1,11,2023-11-19,13:01,sdanlegg,schneider,391.0,17.7
no-1,11,2023-11-19,14:01,sdanlegg,schneider,385.0,18.0
no-1,11,2023-11-19,15:01,sdanlegg,schneider,375.0,18.4
no-1,11,2023-11-19,16:01,sdanlegg,schneider,387.0,18.3
no-1,11,2023-11-19,17:01,sdanlegg,schneider,389.0,17.8
no-1,11,2023-11-19,18:01,sdanlegg,schneider,387.0,17.8
no-1,11,2023-11-19,19:01,sdanlegg,schneider,381.0,18.2
no-1,11,2023-11-19,20:01,sdanlegg,schneider,397.0,18.4
no-1,11,2023-11-19,21:01,sdanlegg,schneider,387.0,18.1
no-1,11,2023-11-19,22:01,sdanlegg,schneider,374.0,17.7
no-1,11,2023-11-19,23:01,sdanlegg,schneider,4.0,18.0
no-1,11,2023-11-20,00:01,sdanlegg,schneider,386.0,18.4
no-1,11,2023-11-20,01:01,sdanlegg,schneider,376.0,18.2
no-1,11,2023-11-20,02:01,sdanlegg,schneider,375.0,17.7
no-1,11,2023-11-20,03:01,sdanlegg,schneider,380.0,18.0
no-1,11,2023-11-20,04:01,sdanlegg,schneider,378.0,18.4
no-1,11,2023-11-20,05:01,sdanlegg,schneider,376.0,18.2
no-1,11,2023-11-20,06:01,sdanlegg,schneider,383.0,17.8
no-1,11,2023-11-20,07:01,sdanlegg,schneider,392.0,19.4
no-1,11,2023-11-20,08:01,sdanlegg,schneider,436.0,20.2
no-1,11,2023-11-20,09:01,sdanlegg,schneider,742.0,21.4
no-1,11,2023-11-20,10:01,sdanlegg,schneider,416.0,21.2
no-1,11,2023-11-20,11:01,sdanlegg,schneider,402.0,21.3
no-1,11,2023-11-20,12:01,sdanlegg,schneider,716.0,21.9
no-1,11,2023-11-20,13:01,sdanlegg,schneider,590.0,22.0
no-1,11,2023-11-20,14:01,sdanlegg,schneider,388.0,21.7
no-1,11,2023-11-20,15:01,sdanlegg,schneider,416.0,20.6
no-1,11,2023-11-20,16:01,sdanlegg,schneider,432.0,19.6
no-1,11,2023-11-20,17:01,sdanlegg,schneider,396.0,19.3
no-1,11,2023-11-20,18:01,sdanlegg,schneider,393.0,18.6
no-1,11,2023-11-20,19:01,sdanlegg,schneider,403.0,18.3
no-1,11,2023-11-20,20:01,sdanlegg,schneider,413.0,18.1
no-1,11,2023-11-20,21:01,sdanlegg,schneider,417.0,17.9
no-1,11,2023-11-20,22:01,sdanlegg,schneider,404.0,18.0
no-1,11,2023-11-20,23:01,sdanlegg,schneider,404.0,18.3
no-1,11,2023-11-21,00:01,sdanlegg,schneider,398.0,17.8
no-1,11,2023-11-21,01:01,sdanlegg,schneider,396.0,18.5
no-1,11,2023-11-21,02:01,sdanlegg,schneider,407.0,17.9
no-1,11,2023-11-21,03:01,sdanlegg,schneider,398.0,18.5
no-1,11,2023-11-21,04:01,sdanlegg,schneider,398.0,17.8
no-1,11,2023-11-21,05:01,sdanlegg,schneider,397.0,18.4
no-1,11,2023-11-21,06:01,sdanlegg,schneider,396.0,17.9
no-1,11,2023-11-21,07:01,sdanlegg,schneider,408.0,19.8
no-1,11,2023-11-21,08:01,sdanlegg,schneider,642.0,20.8
no-1,11,2023-11-21,09:01,sdanlegg,schneider,953.0,22.6
no-1,11,2023-11-21,10:01,sdanlegg,schneider,596.0,21.8
no-1,11,2023-11-21,11:01,sdanlegg,schneider,755.0,22.0
no-1,11,2023-11-21,12:01,sdanlegg,schneider,871.0,22.0
no-1,11,2023-11-21,13:01,sdanlegg,schneider,707.0,22.3
no-1,11,2023-11-21,14:01,sdanlegg,schneider,570.0,21.9
no-1,11,2023-11-21,15:01,sdanlegg,schneider,407.0,20.6
no-1,11,2023-11-21,16:01,sdanlegg,schneider,410.0,19.7
no-1,11,2023-11-21,17:01,sdanlegg,schneider,414.0,19.1
no-1,11,2023-11-21,18:01,sdanlegg,schneider,431.0,18.8
no-1,11,2023-11-21,19:01,sdanlegg,schneider,424.0,18.6
no-1,11,2023-11-21,20:01,sdanlegg,schneider,409.0,18.3
no-1,11,2023-11-21,21:01,sdanlegg,schneider,409.0,18.1
no-1,11,2023-11-21,22:01,sdanlegg,schneider,403.0,17.9
no-1,11,2023-11-21,23:01,sdanlegg,schneider,404.0,18.4
no-1,11,2023-11-22,00:01,sdanlegg,schneider,399.0,18.2
no-1,11,2023-11-22,01:01,sdanlegg,schneider,396.0,17.8
no-1,11,2023-11-22,02:01,sdanlegg,schneider,394.0,18.6
no-1,11,2023-11-22,03:01,sdanlegg,schneider,392.0,17.9
no-1,11,2023-11-22,04:01,sdanlegg,schneider,383.0,18.6
no-1,11,2023-11-22,05:01,sdanlegg,schneider,387.0,17.9
no-1,11,2023-11-22,06:01,sdanlegg,schneider,392.0,18.6
no-1,11,2023-11-22,07:01,sdanlegg,schneider,387.0,19.8
no-1,11,2023-11-22,08:01,sdanlegg,schneider,660.0,21.1
no-1,11,2023-11-22,09:01,sdanlegg,schneider,828.0,22.4
no-1,11,2023-11-22,10:01,sdanlegg,schneider,704.0,22.0
no-1,11,2023-11-22,11:01,sdanlegg,schneider,760.0,22.0
no-1,11,2023-11-22,12:01,sdanlegg,schneider,394.0,21.7
no-1,11,2023-11-22,13:01,sdanlegg,schneider,425.0,21.6
no-1,11,2023-11-22,14:01,sdanlegg,schneider,380.0,21.5
no-1,11,2023-11-22,15:01,sdanlegg,schneider,371.0,20.6
no-1,11,2023-11-22,16:01,sdanlegg,schneider,386.0,19.8
no-1,11,2023-11-22,17:01,sdanlegg,schneider,372.0,19.5
no-1,11,2023-11-22,18:01,sdanlegg,schneider,369.0,19.3
no-1,11,2023-11-22,19:01,sdanlegg,schneider,391.0,19.2
no-1,11,2023-11-22,20:01,sdanlegg,schneider,392.0,19.0
no-1,11,2023-11-22,21:01,sdanlegg,schneider,390.0,18.9
no-1,11,2023-11-22,22:01,sdanlegg,schneider,394.0,18.7
no-1,11,2023-11-22,23:01,sdanlegg,schneider,390.0,18.6
no-1,11,2023-11-23,00:01,sdanlegg,schneider,381.0,18.5
no-1,11,2023-11-23,01:01,sdanlegg,schneider,373.0,18.5
no-1,11,2023-11-23,02:01,sdanlegg,schneider,377.0,18.3
no-1,11,2023-11-23,03:01,sdanlegg,schneider,376.0,18.3
no-1,11,2023-11-23,04:01,sdanlegg,schneider,380.0,18.2
no-1,11,2023-11-23,05:01,sdanlegg,schneider,371.0,18.1
no-1,11,2023-11-23,06:01,sdanlegg,schneider,366.0,18.0
no-1,11,2023-11-23,07:01,sdanlegg,schneider,369.0,19.9
no-1,11,2023-11-23,08:01,sdanlegg,schneider,718.0,21.7
no-1,11,2023-11-23,09:01,sdanlegg,schneider,829.0,22.6
no-1,11,2023-11-23,10:01,sdanlegg,schneider,868.0,22.6
no-1,11,2023-11-23,11:01,sdanlegg,schneider,782.0,22.6
no-1,11,2023-11-23,12:01,sdanlegg,schneider,610.0,22.5
no-1,11,2023-11-23,13:01,sdanlegg,schneider,620.0,22.4
no-1,11,2023-11-23,14:01,sdanlegg,schneider,446.0,22.3
no-1,11,2023-11-23,15:01,sdanlegg,schneider,526.0,22.2
no-1,11,2023-11-23,16:01,sdanlegg,schneider,371.0,21.0
no-1,11,2023-11-23,17:01,sdanlegg,schneider,370.0,20.2
no-1,11,2023-11-23,18:01,sdanlegg,schneider,374.0,19.8
no-1,11,2023-11-23,19:01,sdanlegg,schneider,365.0,19.5
no-1,11,2023-11-23,20:01,sdanlegg,schneider,386.0,19.3
no-1,11,2023-11-23,21:01,sdanlegg,schneider,381.0,19.1
no-1,11,2023-11-23,22:01,sdanlegg,schneider,380.0,19.0
no-1,11,2023-11-23,23:01,sdanlegg,schneider,384.0,18.8
no-1,11,2023-11-24,00:01,sdanlegg,schneider,376.0,18.7
no-1,11,2023-11-24,01:01,sdanlegg,schneider,376.0,18.5
no-1,11,2023-11-24,02:01,sdanlegg,schneider,377.0,18.4
no-1,11,2023-11-24,03:01,sdanlegg,schneider,384.0,18.3
no-1,11,2023-11-24,04:01,sdanlegg,schneider,376.0,18.2
no-1,11,2023-11-24,05:01,sdanlegg,schneider,377.0,18.1
no-1,11,2023-11-24,06:01,sdanlegg,schneider,364.0,18.0
no-1,11,2023-11-24,07:01,sdanlegg,schneider,368.0,20.0
no-1,11,2023-11-24,08:01,sdanlegg,schneider,794.0,21.5
no-1,11,2023-11-24,09:01,sdanlegg,schneider,789.0,22.5
no-1,11,2023-11-24,10:01,sdanlegg,schneider,775.0,22.5
no-1,11,2023-11-24,11:01,sdanlegg,schneider,789.0,22.7
no-1,11,2023-11-24,12:01,sdanlegg,schneider,682.0,22.2
no-1,11,2023-11-24,13:01,sdanlegg,schneider,462.0,21.8
no-1,11,2023-11-24,14:01,sdanlegg,schneider,367.0,22.1
no-1,11,2023-11-24,15:01,sdanlegg,schneider,373.0,21.3
no-1,11,2023-11-24,16:01,sdanlegg,schneider,394.0,20.3
no-1,11,2023-11-24,17:01,sdanlegg,schneider,384.0,19.7
no-1,11,2023-11-24,18:01,sdanlegg,schneider,384.0,19.4
no-1,11,2023-11-24,19:01,sdanlegg,schneider,384.0,19.2
no-1,11,2023-11-24,20:01,sdanlegg,schneider,383.0,19.0
no-1,11,2023-11-24,21:01,sdanlegg,schneider,379.0,18.8
no-1,11,2023-11-24,22:01,sdanlegg,schneider,388.0,18.7
no-1,11,2023-11-24,23:01,sdanlegg,schneider,384.0,18.5
no-1,11,2023-11-25,00:01,sdanlegg,schneider,390.0,18.4
no-1,11,2023-11-25,01:01,sdanlegg,schneider,388.0,18.3
no-1,11,2023-11-25,02:01,sdanlegg,schneider,386.0,18.2
no-1,11,2023-11-25,03:01,sdanlegg,schneider,377.0,18.2
no-1,11,2023-11-25,04:01,sdanlegg,schneider,384.0,18.1
no-1,11,2023-11-25,05:01,sdanlegg,schneider,386.0,18.0
no-1,11,2023-11-25,06:01,sdanlegg,schneider,379.0,17.9
no-1,11,2023-11-25,07:01,sdanlegg,schneider,373.0,17.9
no-1,11,2023-11-25,08:01,sdanlegg,schneider,384.0,18.5
no-1,11,2023-11-25,09:01,sdanlegg,schneider,386.0,18.0
no-1,11,2023-11-25,10:01,sdanlegg,schneider,383.0,18.2
no-1,11,2023-11-25,11:01,sdanlegg,schneider,396.0,18.5
no-1,11,2023-11-25,12:01,sdanlegg,schneider,389.0,17.9
no-1,11,2023-11-25,13:01,sdanlegg,schneider,376.0,18.7
no-1,11,2023-11-25,14:01,sdanlegg,schneider,388.0,18.3
no-1,11,2023-11-25,15:01,sdanlegg,schneider,385.0,17.8
no-1,11,2023-11-25,16:01,sdanlegg,schneider,387.0,18.3
no-1,11,2023-11-25,17:01,sdanlegg,schneider,391.0,18.3
no-1,11,2023-11-25,18:01,sdanlegg,schneider,395.0,18.0
no-1,11,2023-11-25,19:01,sdanlegg,schneider,397.0,18.6
no-1,11,2023-11-25,20:01,sdanlegg,schneider,395.0,17.7
no-1,11,2023-11-25,21:01,sdanlegg,schneider,392.0,18.1
no-1,11,2023-11-25,22:01,sdanlegg,schneider,398.0,18.6
no-1,11,2023-11-25,23:01,sdanlegg,schneider,391.0,17.7
no-1,11,2023-11-26,00:01,sdanlegg,schneider,385.0,18.1
no-1,11,2023-11-26,01:01,sdanlegg,schneider,382.0,18.6
no-1,11,2023-11-26,02:01,sdanlegg,schneider,381.0,17.7
no-1,11,2023-11-26,03:01,sdanlegg,schneider,385.0,18.3
no-1,11,2023-11-26,04:01,sdanlegg,schneider,396.0,18.5
no-1,11,2023-11-26,05:01,sdanlegg,schneider,391.0,17.8
no-1,11,2023-11-26,06:01,sdanlegg,schneider,396.0,18.4
no-1,11,2023-11-26,07:01,sdanlegg,schneider,393.0,18.2
no-1,11,2023-11-26,08:01,sdanlegg,schneider,392.0,18.0
no-1,11,2023-11-26,09:01,sdanlegg,schneider,388.0,18.6
no-1,11,2023-11-26,10:01,sdanlegg,schneider,384.0,17.8
no-1,11,2023-11-26,11:01,sdanlegg,schneider,385.0,18.4
no-1,11,2023-11-26,12:01,sdanlegg,schneider,380.0,17.8
no-1,11,2023-11-26,13:01,sdanlegg,schneider,378.0,18.5
no-1,11,2023-11-26,14:01,sdanlegg,schneider,385.0,17.7
no-1,11,2023-11-26,15:01,sdanlegg,schneider,389.0,18.2
no-1,11,2023-11-26,16:01,sdanlegg,schneider,390.0,18.5
no-1,11,2023-11-26,17:01,sdanlegg,schneider,385.0,17.7
no-1,11,2023-11-26,18:01,sdanlegg,schneider,394.0,18.0
no-1,11,2023-11-26,19:01,sdanlegg,schneider,385.0,18.5
no-1,11,2023-11-26,20:01,sdanlegg,schneider,373.0,18.2
no-1,11,2023-11-26,21:01,sdanlegg,schneider,382.0,17.8
no-1,11,2023-11-26,22:01,sdanlegg,schneider,384.0,18.3
no-1,11,2023-11-26,23:01,sdanlegg,schneider,378.0,18.5
no-1,11,2023-11-27,00:01,sdanlegg,schneider,386.0,17.7
no-1,11,2023-11-27,01:01,sdanlegg,schneider,378.0,18.0
no-1,11,2023-11-27,02:01,sdanlegg,schneider,373.0,18.5
no-1,11,2023-11-27,03:01,sdanlegg,schneider,376.0,18.3
no-1,11,2023-11-27,04:01,sdanlegg,schneider,393.0,17.7
no-1,11,2023-11-27,05:01,sdanlegg,schneider,383.0,18.3
no-1,11,2023-11-27,06:01,sdanlegg,schneider,374.0,18.8
no-1,11,2023-11-27,07:01,sdanlegg,schneider,373.0,19.8
no-1,11,2023-11-27,08:01,sdanlegg,schneider,518.0,20.5
no-1,11,2023-11-27,09:01,sdanlegg,schneider,804.0,22.1
no-1,11,2023-11-27,10:01,sdanlegg,schneider,404.0,21.5
no-1,11,2023-11-27,11:01,sdanlegg,schneider,394.0,21.6
no-1,11,2023-11-27,12:01,sdanlegg,schneider,771.0,22.6
no-1,11,2023-11-27,13:01,sdanlegg,schneider,679.0,22.1
no-1,11,2023-11-27,14:01,sdanlegg,schneider,412.0,21.8
no-1,11,2023-11-27,15:01,sdanlegg,schneider,392.0,20.6
no-1,11,2023-11-27,16:01,sdanlegg,schneider,397.0,18.6
no-1,11,2023-11-27,17:01,sdanlegg,schneider,392.0,18.4
no-1,11,2023-11-27,18:01,sdanlegg,schneider,394.0,18.0
no-1,11,2023-11-27,19:01,sdanlegg,schneider,409.0,18.7
no-1,11,2023-11-27,20:01,sdanlegg,schneider,414.0,17.9
no-1,11,2023-11-27,21:01,sdanlegg,schneider,394.0,18.6
no-1,11,2023-11-27,22:01,sdanlegg,schneider,384.0,18.0
no-1,11,2023-11-27,23:01,sdanlegg,schneider,383.0,18.0
no-1,11,2023-11-28,00:01,sdanlegg,schneider,385.0,18.6
no-1,11,2023-11-28,01:01,sdanlegg,schneider,387.0,18.5
no-1,11,2023-11-28,02:01,sdanlegg,schneider,377.0,17.7
no-1,11,2023-11-28,03:01,sdanlegg,schneider,371.0,18.0
no-1,11,2023-11-28,04:01,sdanlegg,schneider,364.0,18.5
no-1,11,2023-11-28,05:01,sdanlegg,schneider,372.0,18.6
no-1,11,2023-11-28,06:01,sdanlegg,schneider,385.0,18.1
no-1,11,2023-11-28,07:01,sdanlegg,schneider,387.0,19.6
no-1,11,2023-11-28,08:01,sdanlegg,schneider,620.0,20.8
no-1,11,2023-11-28,09:01,sdanlegg,schneider,882.0,22.0
no-1,11,2023-11-28,10:01,sdanlegg,schneider,948.0,22.4
no-1,11,2023-11-28,11:01,sdanlegg,schneider,884.0,22.1
no-1,11,2023-11-28,12:01,sdanlegg,schneider,929.0,22.6
no-1,11,2023-11-28,13:01,sdanlegg,schneider,1050.0,22.9
no-1,11,2023-11-28,14:01,sdanlegg,schneider,565.0,22.1
no-1,11,2023-11-28,15:01,sdanlegg,schneider,397.0,20.4
no-1,11,2023-11-28,16:01,sdanlegg,schneider,411.0,19.3
no-1,11,2023-11-28,17:01,sdanlegg,schneider,415.0,18.9
no-1,11,2023-11-28,18:01,sdanlegg,schneider,412.0,18.4
no-1,11,2023-11-28,19:01,sdanlegg,schneider,407.0,18.0
no-1,11,2023-11-28,20:01,sdanlegg,schneider,402.0,18.9
no-1,11,2023-11-28,21:01,sdanlegg,schneider,396.0,18.3
no-1,11,2023-11-28,22:01,sdanlegg,schneider,383.0,17.9
no-1,11,2023-11-28,23:01,sdanlegg,schneider,392.0,18.8
no-1,11,2023-11-29,00:01,sdanlegg,schneider,388.0,18.0
no-1,11,2023-11-29,01:01,sdanlegg,schneider,375.0,18.8
no-1,11,2023-11-29,02:01,sdanlegg,schneider,366.0,18.2
no-1,11,2023-11-29,03:01,sdanlegg,schneider,367.0,17.7
no-1,11,2023-11-29,04:01,sdanlegg,schneider,375.0,18.5
no-1,11,2023-11-29,05:01,sdanlegg,schneider,374.0,17.8
no-1,11,2023-11-29,06:01,sdanlegg,schneider,368.0,18.6
no-1,11,2023-11-29,07:01,sdanlegg,schneider,372.0,19.9
no-1,11,2023-11-29,08:01,sdanlegg,schneider,832.0,21.6
no-1,11,2023-11-29,09:01,sdanlegg,schneider,663.0,22.2
no-1,11,2023-11-29,10:01,sdanlegg,schneider,931.0,22.2
no-1,11,2023-11-29,11:01,sdanlegg,schneider,927.0,22.3
no-1,11,2023-11-29,12:01,sdanlegg,schneider,662.0,21.7
no-1,11,2023-11-29,13:01,sdanlegg,schneider,461.0,21.9
no-1,11,2023-11-29,14:01,sdanlegg,schneider,404.0,21.7
no-1,11,2023-11-29,15:01,sdanlegg,schneider,379.0,20.8
no-1,11,2023-11-29,16:01,sdanlegg,schneider,383.0,19.9
no-1,11,2023-11-29,17:01,sdanlegg,schneider,380.0,19.4
no-1,11,2023-11-29,18:01,sdanlegg,schneider,379.0,18.9
no-1,11,2023-11-29,19:01,sdanlegg,schneider,405.0,18.6
no-1,11,2023-11-29,20:01,sdanlegg,schneider,406.0,18.2
no-1,11,2023-11-29,21:01,sdanlegg,schneider,402.0,17.9
no-1,11,2023-11-29,22:01,sdanlegg,schneider,393.0,18.8
no-1,11,2023-11-29,23:01,sdanlegg,schneider,382.0,18.2
no-1,11,2023-11-30,00:01,sdanlegg,schneider,390.0,18.2
no-1,11,2023-11-30,01:01,sdanlegg,schneider,375.0,18.3
no-1,11,2023-11-30,02:01,sdanlegg,schneider,387.0,18.3
no-1,11,2023-11-30,03:01,sdanlegg,schneider,372.0,18.2
no-1,11,2023-11-30,04:01,sdanlegg,schneider,378.0,18.6
no-1,11,2023-11-30,05:01,sdanlegg,schneider,375.0,18.1
no-1,11,2023-11-30,06:01,sdanlegg,schneider,380.0,18.8
no-1,11,2023-11-30,07:01,sdanlegg,schneider,384.0,19.9
no-1,11,2023-11-30,08:01,sdanlegg,schneider,990.0,21.6
no-1,11,2023-11-30,09:01,sdanlegg,schneider,444.0,21.3
no-1,11,2023-11-30,10:01,sdanlegg,schneider,432.0,21.5
no-1,11,2023-11-30,11:01,sdanlegg,schneider,7.0,22.6
no-1,11,2023-11-30,12:01,sdanlegg,schneider,786.0,22.4
no-1,11,2023-11-30,13:01,sdanlegg,schneider,644.0,21.9
no-1,11,2023-11-30,14:01,sdanlegg,schneider,422.0,22.0
no-1,11,2023-11-30,15:01,sdanlegg,schneider,680.0,21.9
no-1,11,2023-11-30,16:01,sdanlegg,schneider,396.0,20.4
no-1,11,2023-11-30,17:01,sdanlegg,schneider,383.0,19.6
no-1,11,2023-11-30,18:01,sdanlegg,schneider,395.0,19.0
no-1,11,2023-11-30,19:13,sdanlegg,schneider,543.0,20.3
no-1,11,2023-12-01,11:12,sdanlegg,schneider,691.0,21.6
no-1,11,2023-12-01,12:01,sdanlegg,schneider,840.0,22.8
no-1,11,2023-12-01,13:01,sdanlegg,schneider,675.0,22.1
no-1,11,2023-12-01,14:01,sdanlegg,schneider,407.0,22.1
no-1,11,2023-12-01,15:01,sdanlegg,schneider,394.0,21.0
no-1,11,2023-12-01,16:01,sdanlegg,schneider,394.0,19.4
no-1,11,2023-12-01,17:01,sdanlegg,schneider,400.0,18.5
no-1,11,2023-12-01,18:01,sdanlegg,schneider,396.0,17.9
no-1,11,2023-12-01,19:01,sdanlegg,schneider,408.0,19.1
no-1,11,2023-12-01,20:01,sdanlegg,schneider,390.0,17.8
no-1,11,2023-12-01,21:01,sdanlegg,schneider,396.0,18.6
no-1,11,2023-12-01,22:01,sdanlegg,schneider,398.0,18.5
no-1,11,2023-12-01,23:01,sdanlegg,schneider,392.0,17.9
no-1,11,2023-12-02,00:01,sdanlegg,schneider,391.0,18.6
no-1,11,2023-12-02,01:01,sdanlegg,schneider,401.0,18.7
no-1,11,2023-12-02,02:01,sdanlegg,schneider,398.0,17.6
no-1,11,2023-12-02,03:01,sdanlegg,schneider,390.0,18.1
no-1,11,2023-12-02,04:01,sdanlegg,schneider,402.0,18.7
no-1,11,2023-12-02,05:01,sdanlegg,schneider,396.0,18.5
no-1,11,2023-12-02,06:01,sdanlegg,schneider,395.0,17.6
no-1,11,2023-12-02,07:01,sdanlegg,schneider,387.0,18.0
no-1,11,2023-12-02,08:01,sdanlegg,schneider,387.0,18.5
no-1,11,2023-12-02,09:01,sdanlegg,schneider,391.0,18.7
no-1,11,2023-12-02,10:01,sdanlegg,schneider,395.0,18.1
no-1,11,2023-12-02,11:01,sdanlegg,schneider,396.0,17.7
no-1,11,2023-12-02,12:01,sdanlegg,schneider,405.0,18.4
no-1,11,2023-12-02,13:01,sdanlegg,schneider,394.0,18.1
no-1,11,2023-12-02,14:01,sdanlegg,schneider,404.0,18.7
no-1,11,2023-12-02,15:01,sdanlegg,schneider,404.0,18.1
no-1,11,2023-12-02,16:01,sdanlegg,schneider,417.0,18.2
no-1,11,2023-12-02,17:01,sdanlegg,schneider,403.0,18.6
no-1,11,2023-12-02,18:01,sdanlegg,schneider,411.0,18.5
no-1,11,2023-12-02,19:01,sdanlegg,schneider,407.0,17.9
no-1,11,2023-12-02,20:01,sdanlegg,schneider,407.0,17.6
no-1,11,2023-12-02,21:01,sdanlegg,schneider,401.0,18.1
no-1,11,2023-12-02,22:01,sdanlegg,schneider,407.0,18.5
no-1,11,2023-12-02,23:01,sdanlegg,schneider,401.0,18.5
no-1,11,2023-12-03,00:01,sdanlegg,schneider,400.0,18.3
no-1,11,2023-12-03,01:01,sdanlegg,schneider,393.0,17.8
no-1,11,2023-12-03,02:01,sdanlegg,schneider,397.0,17.6
no-1,11,2023-12-03,03:01,sdanlegg,schneider,399.0,17.9
no-1,11,2023-12-03,04:01,sdanlegg,schneider,396.0,18.3
no-1,11,2023-12-03,05:01,sdanlegg,schneider,397.0,18.5
no-1,11,2023-12-03,06:01,sdanlegg,schneider,393.0,18.5
no-1,11,2023-12-03,07:01,sdanlegg,schneider,400.0,18.2
no-1,11,2023-12-03,08:01,sdanlegg,schneider,395.0,17.7
no-1,11,2023-12-03,09:01,sdanlegg,schneider,388.0,17.6
no-1,11,2023-12-03,10:01,sdanlegg,schneider,401.0,18.1
no-1,11,2023-12-03,11:01,sdanlegg,schneider,398.0,18.5
no-1,11,2023-12-03,12:01,sdanlegg,schneider,391.0,18.4
no-1,11,2023-12-03,13:01,sdanlegg,schneider,402.0,17.6
no-1,11,2023-12-03,14:01,sdanlegg,schneider,396.0,18.0
no-1,11,2023-12-03,15:01,sdanlegg,schneider,394.0,18.4
no-1,11,2023-12-03,16:01,sdanlegg,schneider,398.0,18.5
no-1,11,2023-12-03,17:01,sdanlegg,schneider,398.0,18.3
no-1,11,2023-12-03,18:01,sdanlegg,schneider,411.0,17.8
no-1,11,2023-12-03,19:01,sdanlegg,schneider,414.0,17.5
no-1,11,2023-12-03,20:01,sdanlegg,schneider,412.0,17.9
no-1,11,2023-12-03,21:01,sdanlegg,schneider,408.0,18.2
no-1,11,2023-12-03,22:01,sdanlegg,schneider,408.0,18.4
no-1,11,2023-12-03,23:01,sdanlegg,schneider,409.0,18.5
no-1,11,2023-12-04,00:01,sdanlegg,schneider,409.0,18.3
no-1,11,2023-12-04,01:01,sdanlegg,schneider,395.0,17.9
no-1,11,2023-12-04,02:01,sdanlegg,schneider,405.0,17.5
no-1,11,2023-12-04,03:01,sdanlegg,schneider,398.0,17.6
no-1,11,2023-12-04,04:01,sdanlegg,schneider,402.0,18.0
